ticker,monthBeginDate,turnoverVol,turnoverValue,turnoverRate,avgTurnoverRate,varReturn24,sdReturn24,avgReturn24,varReturn60,sdReturn60,avgReturn60,chg
000008,2016-05-03,285419490,3187249644.7,0.1906,0.0091,0.07342013,0.2709615,0.10268474,0.03836093,0.19585947,0.05244268,0.84
000008,2016-04-01,265176735,2827660535.65,0.1772,0.0089,0.07447138,0.27289444,0.09704014,0.03863263,0.19655185,0.04983059,-0.09
000008,2016-03-01,595426244,5654253432.74,0.3977,0.0173,0.07461644,0.2731601,0.09642213,0.03857632,0.19640856,0.05063432,3.51
000008,2016-02-01,199792662,1700741667.62,0.1379,0.0086,0.06825885,0.26126395,0.07591095,0.03573264,0.18903078,0.04094123,-1.08
000008,2016-01-04,356769898,3351812096.6,0.3124,0.0156,0.06641178,0.25770483,0.08633728,0.03526555,0.18779123,0.04452646,-3.4
000009,2019-07-01,34739569,203677756.95,0.0164,0.0082,0.01343784,0.11592169,-0.01384384,0.0261851,0.16181811,0.01100319,0.17
000009,2019-06-03,329120491,1883324403.18,0.1552,0.0082,0.01495563,0.1222932,-0.00756478,0.02618093,0.16180523,0.01050698,-0.08
000009,2019-05-06,527353689,3057820452.29,0.2487,0.0124,0.01543961,0.12425624,-0.00279407,0.02617272,0.16177985,0.01073726,-0.39
000009,2019-04-01,1030615409,6979568532.23,0.4863,0.0232,0.01591303,0.12614686,-0.0053295,0.02607887,0.16148955,0.01203755,-0.53
000009,2019-03-01,1859724061,12278212017.8,0.8773,0.0418,0.01595347,0.12630703,-0.00558255,0.02599432,0.16122754,0.01259498,1.55
000009,2019-02-01,476615042,2345125648.35,0.2247,0.015,0.01177814,0.10852716,-0.02061749,0.02463705,0.15696195,0.00663444,1.09
000009,2019-01-02,301840658,1321414498.25,0.1424,0.0065,0.00815107,0.09028326,-0.03068104,0.02406906,0.15514205,0.00539038,-0.24
000009,2018-12-03,274645809,1292886252.92,0.1294,0.0065,0.00823734,0.09075979,-0.03177945,0.02400846,0.15494663,0.00617736,-0.46
000009,2018-11-01,820419481,4046293868.11,0.3871,0.0176,0.00811665,0.09009248,-0.027273,0.02385728,0.15445801,0.0072058,0.75
000009,2018-10-08,240636901,950258741.89,0.1137,0.0063,0.00606426,0.07787334,-0.03560861,0.02330489,0.15265939,0.00397803,-0.62
000009,2018-09-03,166495947,768566330.65,0.0785,0.0041,0.00566937,0.07529524,-0.03004108,0.02301861,0.15171884,0.00549306,0.02
000009,2018-08-01,156916936,741353857.93,0.0741,0.0032,0.0057263,0.07567234,-0.03368141,0.02303651,0.15177782,0.00605935,-0.4
000009,2018-07-02,264901713,1319895094.55,0.125,0.0057,0.00654362,0.08089261,-0.02551257,0.02296283,0.15153491,0.00657242,0.12
000009,2018-06-01,198617318,1034300187.88,0.0938,0.0047,0.00645322,0.08033194,-0.02653921,0.02307924,0.15191852,0.00764258,-0.83
000009,2018-05-02,292370398,1769260024.61,0.1378,0.0063,0.00615594,0.07845981,-0.01764361,0.02311644,0.15204091,0.00752529,-0.09
000009,2018-04-02,332290144,2045676938.1,0.1568,0.0087,0.00624058,0.07899734,-0.01961868,0.02460278,0.15685274,0.01290735,-0.25
000009,2018-03-01,485527904,3020375930.08,0.2288,0.0104,0.0062289,0.07892338,-0.01805432,0.02455765,0.15670881,0.01352685,0.03
000009,2018-02-01,292916340,1694430799.88,0.138,0.0092,0.00923135,0.09607994,-0.00782564,0.02466207,0.15704163,0.01499914,-0.3
000009,2018-01-02,499942898,3530051760.68,0.2361,0.0107,0.00934937,0.09669212,-0.0089131,0.02469614,0.15715006,0.01475791,-0.89
000009,2017-12-01,296131526,2161367416.81,0.1396,0.0066,0.01346889,0.11605557,-0.01795903,0.02449274,0.15650158,0.01853303,-0.37
000009,2017-11-01,348744796,2714723802.33,0.1646,0.0075,0.01372978,0.11717415,-0.02018052,0.02466778,0.15705978,0.02172539,-0.55
000009,2017-10-09,371492357,3235035647.48,0.175,0.0103,0.01662369,0.1289329,-0.00695199,0.02487736,0.1577256,0.02083339,-0.84
000009,2017-09-01,1314297805,12230585077.5,0.6201,0.0295,0.02729471,0.16521109,0.01822703,0.02467844,0.15709372,0.02211009,0.41
000009,2017-08-01,971701874,8592140981.42,0.4583,0.0199,0.02739801,0.16552343,0.01450142,0.02466848,0.15706202,0.021522,-0.97
000009,2017-07-03,1189358980,10153110154.8,0.5612,0.0267,0.02681798,0.16376197,0.02009079,0.02445702,0.15638741,0.02439986,1.46
000009,2017-06-01,561683282,4402818738.5,0.2648,0.012,0.03096375,0.1759652,-0.00176048,0.0247156,0.15721195,0.01839203,0.74
000009,2017-05-02,348479017,2740768979.41,0.1644,0.0082,0.03194716,0.17873769,-0.0140127,0.02493909,0.15792114,0.01461612,-1.04
000009,2017-04-05,486876112,4490624366.06,0.2297,0.0128,0.03171618,0.17809037,-0.01286927,0.02461043,0.15687712,0.01716169,-0.78
000009,2017-03-01,542496404,5245118273.2,0.2557,0.0111,0.03657954,0.19125779,0.00484656,0.02453108,0.15662401,0.02019014,-0.59
000009,2017-02-03,432285865,4232460771.97,0.2039,0.0113,0.03675347,0.19171194,0.01159797,0.02507131,0.15833923,0.01825966,0.25
000009,2017-01-03,530038950,5375163537.63,0.25,0.0139,0.03766808,0.19408267,0.01716547,0.02513817,0.15855021,0.01705925,-0.85
000009,2016-12-01,1164706824,12283653203.1,0.5496,0.025,0.03722774,0.1929449,0.02097017,0.02542124,0.15944038,0.02148479,0.12
000009,2016-11-01,877908018,9152897753.44,0.4142,0.0188,0.03732451,0.19319552,0.01932448,0.02781791,0.16678702,0.01532798,-0.14
000009,2016-10-10,549811235,5827565941.2,0.2595,0.0162,0.03727728,0.19307326,0.02101085,0.02787269,0.16695117,0.0168895,0.0
000009,2016-09-01,1218902208,13474724986.1,0.5752,0.0288,0.03734543,0.19324966,0.02000759,0.02789469,0.16701704,0.016506,-0.94
000009,2016-08-01,2537825476,28566209252.7,1.1973,0.0521,0.03686612,0.19200553,0.02416889,0.02819597,0.16791655,0.01538822,1.18
000009,2016-07-01,1786653595,22317529913.8,0.987,0.047,0.0477954,0.2186216,0.04187318,0.0280317,0.16742671,0.0132388,-3.56
000009,2016-06-01,1287679976,17334349075.2,0.8281,0.0414,0.04780873,0.21865208,0.04171299,0.02819826,0.16792338,0.01507175,0.88
000009,2016-05-03,879520001,11258158254.0,0.5657,0.0269,0.04784432,0.21873344,0.03885287,0.02818638,0.167888,0.01495524,-0.86
000009,2016-04-01,1607580839,22978343985.2,1.0338,0.0517,0.04740843,0.21773477,0.04209354,0.02821055,0.16795997,0.01481048,-0.05
000009,2016-03-01,1549503776,19691973200.3,1.0023,0.0436,0.04764821,0.21828469,0.04034775,0.02825456,0.16809093,0.01421147,2.75
000009,2016-02-01,1004441011,12527710241.0,0.6741,0.0421,0.04597143,0.2144095,0.02752689,0.02782573,0.16681045,0.00722642,-0.87
000009,2016-01-04,1213115933,15972678362.7,0.8142,0.0407,0.04659259,0.21585316,0.0386347,0.02854534,0.16895365,0.01231642,-6.11
000012,2019-07-01,34032939,146308597.83,0.0174,0.0087,0.00688605,0.08298223,-0.01511397,0.01337976,0.1156709,0.00479461,0.13
000012,2019-06-03,181759384,822380267.0,0.1006,0.0053,0.00714381,0.08452107,-0.01328225,0.0134839,0.11612021,0.0057379,-0.5
000012,2019-05-06,177933363,829748714.79,0.1002,0.005,0.00731397,0.08552178,-0.01087243,0.01352618,0.11630211,0.00508908,-0.24
000012,2019-04-01,363742858,2013126137.74,0.2048,0.0098,0.00765827,0.08751154,-0.01334969,0.01348614,0.11612984,0.00559022,-0.64
000012,2019-03-01,716680552,4011250345.67,0.4036,0.0192,0.00743924,0.08625104,-0.01216438,0.01326438,0.11517107,0.0069234,0.61
000012,2019-02-01,522458698,2483276497.44,0.2944,0.0196,0.00668145,0.08174011,-0.01989943,0.01303429,0.1141678,0.00465234,0.85
000012,2019-01-02,174861687,730698502.69,0.0985,0.0045,0.00443386,0.06658724,-0.02762718,0.01231946,0.11099307,0.00126408,0.09
000012,2018-12-03,108707569,454642264.55,0.0622,0.0031,0.00436349,0.06605674,-0.0284568,0.01232246,0.11100659,0.00047864,-0.21
000012,2018-11-01,248999904,1083563396.11,0.1434,0.0065,0.00533443,0.07303719,-0.03394923,0.01249019,0.1117595,-0.00054392,0.01
000012,2018-10-08,139648776,586209901.8,0.0806,0.0045,0.00742677,0.08617871,-0.02605927,0.01250851,0.11184143,-3.879e-05,-0.71
000012,2018-09-03,121396298,595831404.71,0.0699,0.0037,0.00689445,0.08303284,-0.01876706,0.01216585,0.11029892,0.00297975,0.09
000012,2018-08-01,173292905,866169678.36,0.0997,0.0043,0.00693651,0.08328569,-0.02249593,0.01216614,0.11030025,0.00243749,-0.28
000012,2018-07-02,170625954,847007259.5,0.0983,0.0045,0.00772789,0.08790844,-0.01516849,0.01210929,0.1100422,0.00343148,0.14
000012,2018-06-01,132847988,790905911.7,0.0861,0.0043,0.00769941,0.0877463,-0.01860116,0.01218259,0.11037477,0.00182741,-1.84
000012,2018-05-02,149342812,1068056740.75,0.0991,0.0045,0.00696016,0.08342758,-0.01060209,0.01221205,0.11050814,0.00173654,-0.42
000012,2018-04-02,129092499,950384170.42,0.0855,0.0048,0.00686843,0.08287598,-0.0078448,0.01613969,0.12704207,0.01090772,-0.32
000012,2018-03-01,286631127,2268706694.93,0.19,0.0086,0.00689136,0.08301423,-0.00454225,0.01609285,0.12685762,0.011616,-0.46
000012,2018-02-01,220861810,1778330210.31,0.1463,0.0098,0.00752958,0.08677315,0.00341214,0.01635464,0.12788525,0.01039322,-0.73
000012,2018-01-02,750522620,6685332794.33,0.4973,0.0226,0.00758624,0.087099,0.00311241,0.01620596,0.12730264,0.01173074,0.27
000012,2017-12-01,510516445,4427535888.03,0.3408,0.0162,0.00940086,0.09695802,-0.00692681,0.01622337,0.12737101,0.01202648,-0.74
000012,2017-11-01,986321035,8869040647.28,0.6595,0.03,0.01412703,0.11885719,0.01066614,0.01671654,0.12929247,0.01686314,0.91
000012,2017-10-09,146812406,1216449760.84,0.0983,0.0058,0.01368167,0.11696867,0.00659548,0.01661242,0.12888917,0.01441937,-0.05
000012,2017-09-01,348033987,3003611897.33,0.233,0.0111,0.01408979,0.11870044,0.01130316,0.01660959,0.1288782,0.0144959,-0.28
000012,2017-08-01,403022370,3454520234.98,0.2696,0.0117,0.01487056,0.12194489,0.00719503,0.0165857,0.12878549,0.0148061,-0.02
000012,2017-07-03,423035555,3844968590.77,0.3028,0.0144,0.01557447,0.12479773,0.00217714,0.01685134,0.12981271,0.0129723,-0.7
000012,2017-06-01,204752979,1880833505.79,0.1574,0.0072,0.01599071,0.12645438,-0.00623527,0.01699333,0.13035846,0.01005211,0.45
000012,2017-05-02,187811350,1755885882.12,0.1446,0.0072,0.01656099,0.12868953,-0.01417633,0.01712036,0.1308448,0.00775383,-1.08
000012,2017-04-05,374853752,4196794617.89,0.2879,0.016,0.01624661,0.12746219,-0.00815583,0.01689941,0.12999772,0.01016529,-0.95
000012,2017-03-01,370702430,4215484140.54,0.2841,0.0124,0.02365916,0.15381533,0.01318163,0.01681991,0.12969159,0.01299305,-0.72
000012,2017-02-03,684020928,8199085781.91,0.5246,0.0291,0.02464796,0.15699667,0.02364774,0.01731992,0.13160518,0.01110896,0.26
000012,2017-01-03,600353168,6954534795.86,0.4603,0.0256,0.02465068,0.15700535,0.02334309,0.01744743,0.13208872,0.01238101,0.03
000012,2016-12-01,938788677,11323340672.9,0.7197,0.0327,0.02463711,0.15696214,0.02374842,0.0175471,0.13246546,0.01384538,-2.52
000012,2016-11-01,1860467003,25994599424.3,1.4266,0.0648,0.02282469,0.15107843,0.03477526,0.0172507,0.13134193,0.01470038,2.23
000012,2016-10-10,222788424,2586415688.3,0.1709,0.0107,0.02173207,0.14741801,0.02897603,0.01719606,0.13113376,0.00885464,0.34
000012,2016-09-01,249185764,2898828488.3,0.1911,0.0096,0.02179564,0.14763347,0.02729822,0.0174798,0.1322112,0.00629001,-0.86
000012,2016-08-01,922428044,11382212173.8,0.7071,0.0307,0.02142287,0.14636555,0.03319131,0.01758683,0.13261535,0.0057281,1.31
000012,2016-07-01,367742655,4207535371.53,0.2821,0.0134,0.021137,0.1453857,0.02776339,0.0173682,0.13178847,0.00337277,-0.62
000012,2016-06-01,412369658,4687433468.33,0.3163,0.0158,0.02096608,0.14479668,0.03367793,0.01732376,0.13161974,0.00389062,0.41
000012,2016-05-03,297551892,3236166743.12,0.2281,0.0109,0.02122967,0.14570406,0.03021154,0.01735036,0.13172078,0.00419967,-0.23
000012,2016-04-01,385648840,4278741870.22,0.2958,0.0148,0.02131168,0.14598522,0.02909348,0.01767626,0.13295209,0.00180515,0.4
000012,2016-03-01,483548550,5107873948.27,0.3706,0.0161,0.02148125,0.14656482,0.02608108,0.01783421,0.1335448,-0.00051472,1.28
000012,2016-02-01,588132337,6487357676.19,0.4509,0.0282,0.02100739,0.14493927,0.02000338,0.0176215,0.13274601,-0.00404881,-0.96
000012,2016-01-04,854900846,8883775759.66,0.6556,0.0328,0.0204656,0.14305803,0.02400117,0.01803542,0.13429601,0.00043438,-2.79
000021,2019-07-01,47445084,399213113.75,0.0323,0.0162,0.01245246,0.11159057,0.00602655,0.02057897,0.14345374,0.01567226,0.2
000021,2019-06-03,426964705,3614582143.24,0.2905,0.0153,0.01246054,0.11162679,0.00422454,0.02058323,0.14346857,0.01582723,-0.92
000021,2019-05-06,773545384,6557403425.1,0.5265,0.0263,0.0120584,0.10981073,0.00888935,0.02052985,0.14328241,0.01917342,0.77
000021,2019-04-01,802172946,7462246683.11,0.5461,0.026,0.01186348,0.1089196,0.00752397,0.02044799,0.14299646,0.01837074,-1.1
000021,2019-03-01,1246032077,11596876924.5,0.8482,0.0404,0.01212287,0.11010389,0.00660571,0.02031895,0.14254454,0.01889923,2.02
000021,2019-02-01,329714847,2343186136.05,0.2245,0.015,0.00896446,0.09468082,-0.00704538,0.01936791,0.13916865,0.01286154,1.53
000021,2019-01-02,171074208,1038197791.5,0.1165,0.0053,0.00577566,0.07599775,-0.01666163,0.01841927,0.13571763,0.00718826,0.08
000021,2018-12-03,153962608,930937896.23,0.1048,0.0052,0.00575585,0.07586735,-0.01702042,0.01951233,0.13968653,0.011344,-0.33
000021,2018-11-01,234383564,1407789271.83,0.1593,0.0072,0.00627963,0.07924412,-0.02034507,0.01947522,0.13955366,0.01166969,0.69
000021,2018-10-08,116979048,615645152.74,0.0796,0.0044,0.00544616,0.07379808,-0.02417252,0.01924648,0.13873169,0.00997389,-0.71
000021,2018-09-03,102988917,629526560.15,0.0703,0.0037,0.00509039,0.07134696,-0.01904342,0.01923893,0.13870447,0.01000348,-0.09
000021,2018-08-01,149089328,960298059.31,0.1016,0.0044,0.00512901,0.07161712,-0.02052283,0.01923548,0.13869205,0.0107595,-0.71
000021,2018-07-02,206396328,1418830186.79,0.1405,0.0064,0.00484364,0.06959628,-0.01790934,0.01922397,0.13865052,0.01456183,0.08
000021,2018-06-01,187666282,1351157642.07,0.1277,0.0064,0.00494962,0.07035356,-0.01673294,0.01960729,0.14002602,0.01713786,-1.19
000021,2018-05-02,384494485,3336975129.43,0.2617,0.0119,0.00807353,0.08985285,0.00136278,0.02014462,0.14193174,0.01580701,-1.33
000021,2018-04-02,726501571,6762216034.1,0.4945,0.0275,0.00727366,0.08528577,0.00521733,0.02209594,0.14864702,0.02479021,0.6
000021,2018-03-01,504313096,4422274583.18,0.3432,0.0156,0.0071176,0.08436585,0.00140892,0.02222406,0.14907737,0.02240731,0.05
000021,2018-02-01,321085709,2651602934.57,0.2185,0.0146,0.00849863,0.09218799,0.00880807,0.02229143,0.14930313,0.02159302,-0.24
000021,2018-01-02,1251429107,13115342986.3,0.8519,0.0387,0.0084735,0.09205164,0.00919322,0.02226691,0.14922101,0.0218985,-0.8
000021,2017-12-01,401059358,3789987159.48,0.2729,0.013,0.0133393,0.11549591,-0.00161534,0.02209509,0.14864417,0.02316267,0.65
000021,2017-11-01,623874024,6110680617.67,0.4243,0.0193,0.01441007,0.12004195,-0.01219695,0.02227639,0.14925278,0.02426426,-0.18
