ticker,turnoverVol,turnoverValue,chg,chgPct,return,turnoverRate,avgTurnoverRate,varReturn24,sdReturn24,avgReturn24,varReturn60,sdReturn60,avgReturn60,label
002285,2075802651,22327078060.2,1.05,0.09325044,0.09325044,1.2198,0.053,0.02474151,0.15729435,0.02525449,0.03778966,0.19439563,0.04760216,1.05
002285,1011167482,9980558171.07,3.24,0.40399002,0.40399002,0.594,0.0283,0.02838537,0.16847957,0.00962663,0.03866085,0.19662362,0.04294022,3.24
002285,202492027,1590035570.17,0.44,0.05804749,0.05804749,0.1189,0.0054,0.02255625,0.15018738,-0.01466898,0.03673215,0.19165634,0.03451786,0.44
002285,159737831,1204646535.68,-0.51,-0.06304079,-0.0528426,0.094,0.0047,0.02477388,0.15739719,-0.02794969,0.03685117,0.19196659,0.03265526,-0.51
002285,323058617,2638821405.86,0.23,0.02926209,0.02926209,0.1902,0.0106,0.02835584,0.16839193,-0.01460281,0.0367452,0.19169037,0.03468206,0.23
002285,365420611,2911894494.42,0.13,0.01681759,0.01681759,0.2153,0.0094,0.02832867,0.16831122,-0.01809271,0.03720504,0.19288607,0.03754383,0.13
002285,233045195,1720803933.47,0.68,0.0964539,0.0964539,0.1375,0.0076,0.05769213,0.24019185,0.01540061,0.03767382,0.19409746,0.03507794,0.68
002285,131657106,956663249.21,-0.55,-0.07236842,-0.07236842,0.0778,0.0043,0.05739431,0.2395711,0.01197694,0.03985063,0.19962623,0.04015014,-0.55
002285,281081712,2160055881.93,-0.35,-0.04402516,-0.04402516,0.1655,0.0075,0.06310826,0.25121358,0.03150381,0.0399721,0.19993024,0.03967783,-0.35
002285,323453398,2607835671.61,-0.01,-0.00125628,-0.00125628,0.1908,0.0087,0.06421039,0.25339769,0.02725737,0.04003978,0.20009943,0.03932433,-0.01
002285,442895502,3703672990.57,-0.19,-0.02331288,-0.02331288,0.2609,0.0163,0.06766841,0.26013153,0.04056445,0.04070679,0.20175924,0.03660775,-0.19
002285,221089089,1821875751.89,-0.45,-0.05232558,-0.05232558,0.1306,0.0065,0.06797274,0.26071582,0.04785766,0.04147802,0.20366154,0.03389704,-0.45
002285,496204638,4344779192.41,0.22,0.02625298,0.02625298,0.2923,0.0127,0.06757129,0.25994478,0.05371207,0.04161561,0.20399904,0.03325398,0.22
002285,599725543,5102650863.89,0.59,0.07573813,0.07573813,0.3534,0.0168,0.06779014,0.26036539,0.05815309,0.04165878,0.20410483,0.03422918,0.59
002285,385055786,3003508485.95,0.13,0.01697128,0.01697128,0.2272,0.0114,0.06835032,0.26143894,0.06227989,0.04164211,0.20406398,0.03305973,0.13
002285,349938589,2752363217.11,-0.71,-0.08482676,-0.08482676,0.2062,0.0098,0.06866713,0.26204413,0.06011693,0.04163911,0.20405663,0.03317619,-0.71
002285,506053168,5609321104.65,-4.78,-0.3634981,-0.10629937,0.3518,0.0176,0.06847458,0.26167649,0.06078932,0.04152273,0.20377126,0.03374079,-4.78
002285,1515946633,20727873684.4,0.59,0.04697452,0.04697452,1.2415,0.054,0.06817723,0.26110771,0.061699,0.04119118,0.20295611,0.03578567,0.59
002285,459273310,5304257492.52,2.48,0.24603175,0.24603175,0.3761,0.0251,0.0683584,0.26145439,0.06516026,0.04118907,0.20295091,0.03556774,2.48
002285,436317653,5161093417.3,-6.15,-0.37892791,-0.37892791,0.3573,0.0179,0.07015673,0.26487115,0.04560131,0.04042599,0.20106215,0.03191853,-6.15
002299,183513807,3067458760.77,-0.76,-0.04393064,-0.04393064,0.1653,0.0083,0.00860866,0.09278284,-0.0046142,0.01337887,0.11566706,0.01614903,-0.76
002299,250474879,4291988335.87,1.43,0.09010712,0.09010712,0.2254,0.0102,0.00872674,0.093417,-0.00570517,0.0136145,0.11668118,0.01493931,1.43
002299,197739856,3116137433.72,-0.49,-0.0299511,-0.0299511,0.178,0.0099,0.0089553,0.09463246,-0.01505523,0.01355024,0.1164055,0.0144084,-0.49
002299,250220636,4264602944.64,-0.7,-0.04103165,-0.04103165,0.2252,0.0119,0.00913533,0.0955789,-0.01159326,0.01355267,0.11641591,0.01593851,-0.7
002299,240737031,4039677958.1,-0.74,-0.04157303,-0.04157303,0.2169,0.0094,0.00959077,0.09793247,-0.0148537,0.01361241,0.11667223,0.01551554,-0.74
002299,283186776,4784864117.08,2.31,0.14912847,0.14912847,0.2572,0.0117,0.00957784,0.09786642,-0.01459241,0.01355963,0.11644582,0.01672099,2.31
002299,136324207,2132110094.36,0.15,0.00977836,0.00977836,0.1237,0.0062,0.00941728,0.09704268,-0.01507894,0.01342601,0.11587065,0.01615292,0.15
002299,246389470,3875450513.67,0.94,0.06527778,0.06527778,0.263,0.012,0.00939174,0.096911,-0.01583731,0.01499859,0.12246875,0.01114028,0.94
002299,108471229,1483229216.07,0.54,0.03896104,0.03896104,0.1464,0.0081,0.00956841,0.09781827,-0.01491442,0.0149906,0.12243609,0.01106451,0.54
002299,103306471,1475545707.57,-0.69,-0.04742268,-0.04742268,0.2554,0.0116,0.0097703,0.09884481,-0.02098493,0.01497905,0.12238894,0.01041516,-0.69
002299,114516434,1524087511.99,0.42,0.02972399,0.02972399,0.2831,0.0189,0.0103668,0.10181747,-0.01471927,0.01492356,0.12216202,0.01120554,0.42
002299,168413477,2515344057.02,-0.27,-0.01875,-0.01875,0.4165,0.0189,0.0154773,0.12440781,-0.00193182,0.01491844,0.12214106,0.0110065,-0.27
002299,143023470,2133931992.72,0.12,0.00840336,0.00840336,0.3534,0.0168,0.01665918,0.12907046,-0.00825607,0.01505137,0.12268401,0.01308242,0.12
002299,145067720,2143943922.02,-1.31,-0.08402822,-0.08402822,0.3352,0.0152,0.01677783,0.12952928,-0.00664192,0.01620226,0.12728811,0.01754213,-1.31
002299,100279466,1560858407.98,0.27,0.01762402,0.01762402,0.1112,0.0065,0.01834668,0.13544993,0.00547994,0.01633855,0.12782234,0.01697561,0.27
002299,188240452,2994494263.57,-2.02,-0.11649366,-0.11649366,0.2091,0.01,0.01936176,0.13914656,0.0114768,0.01704005,0.13053755,0.0135453,-2.02
002299,246496349,4401740644.1,-0.56,-0.03128492,-0.03128492,0.2736,0.0152,0.0191153,0.1382581,0.01249232,0.01675228,0.1294306,0.01550113,-0.56
002299,256931641,4165100106.83,3.03,0.20376597,0.20376597,0.2852,0.0136,0.02170227,0.14731689,0.00384045,0.01692201,0.13008463,0.01443463,3.03
002299,198771189,2901309203.36,1.87,0.14384615,0.14384615,0.2208,0.01,0.02010989,0.14180936,-0.00181729,0.01653301,0.12858073,0.0092726,1.87
002299,262328163,3594106976.66,-3.73,-0.22295278,-0.19231212,0.2913,0.0146,0.02062594,0.14361735,-0.00030119,0.01625081,0.12747866,0.00628509,-3.73
002299,1734700,29021531.0,-1.86,-0.10005379,-0.10005379,0.0019,0.0019,0.01895828,0.13768906,0.00759104,0.01559784,0.12489132,0.01032012,-1.86
002299,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01853981,0.13616099,0.01015739,0.01539211,0.12406494,0.01245695,0.0
002299,76547510,1388046687.69,0.43,0.02367841,0.02367841,0.085,0.0121,0.02008107,0.14170771,0.01862486,0.01550044,0.12450076,0.01130791,0.43
002299,199464904,3708772020.6,-3.06,-0.14420358,-0.14420358,0.2213,0.0123,0.02008041,0.14170535,0.01826227,0.01565313,0.12511247,0.01270721,-3.06
002299,117679909,2596133530.12,-1.6,-0.07011394,-0.07011394,0.1307,0.0059,0.01965287,0.14018869,0.03099012,0.01535838,0.12392894,0.01389684,-1.6
002299,179706362,4508072627.13,-3.54,-0.13429439,-0.13429439,0.1996,0.0091,0.01971204,0.14039957,0.0307181,0.01549118,0.12446356,0.01326144,-3.54
002299,100440870,2543900101.92,1.33,0.05313624,0.05313624,0.1114,0.007,0.01890022,0.13747807,0.03369172,0.01511677,0.12295029,0.01564118,1.33
002299,104905812,2759123048.86,-3.39,-0.1192822,-0.1192822,0.1166,0.0058,0.0189399,0.13762232,0.03130741,0.01512696,0.12299172,0.01576308,-3.39
002299,118874778,3481518265.29,-1.04,-0.0353021,-0.0353021,0.1321,0.0057,0.01799909,0.1341607,0.03593966,0.01500953,0.12251338,0.01624039,-1.04
002299,165823980,4759661906.52,3.56,0.13745174,0.13745174,0.1843,0.0088,0.01809896,0.13453237,0.04274595,0.01496391,0.12232704,0.01716687,3.56
002299,169044274,4271899373.2,-0.22,-0.00842266,-0.00842266,0.1877,0.0094,0.01805538,0.13437031,0.04251923,0.01472041,0.12132771,0.0154415,-0.22
002299,209021840,5393037204.62,2.1,0.08742714,0.08742714,0.2321,0.0111,0.01827836,0.13519748,0.04850191,0.01471778,0.12131685,0.01550003,2.1
002299,179635785,4382638114.53,-2.87,-0.10673113,-0.10673113,0.1998,0.01,0.0183613,0.13550388,0.0442955,0.01463595,0.12097912,0.01393112,-2.87
002299,336169214,8301918817.23,2.51,0.10295324,0.10295324,0.3733,0.0162,0.0180674,0.13441503,0.05641807,0.01449283,0.12038617,0.01463562,2.51
002299,147463904,3256769501.22,6.14,0.33662281,0.33662281,0.1637,0.0102,0.01806415,0.13440294,0.05638434,0.01449055,0.12037668,0.01165458,6.14
002299,164711878,3124255135.58,-3.75,-0.17053206,-0.17053206,0.183,0.0091,0.01469842,0.12123703,0.04133338,0.01287528,0.1134693,0.00799497,-3.75
002302,198737449,2053385061.73,-2.63,-0.22929381,-0.22929381,0.1778,0.0089,0.05268257,0.22952684,0.02891361,0.03288957,0.18135483,0.02241243,-2.63
002302,227973481,2765610788.3,-0.5,-0.04177109,-0.04177109,0.2208,0.01,0.05004162,0.22369984,0.03614095,0.03226546,0.17962589,0.02388604,-0.5
002302,270423345,3469375301.65,-1.54,-0.11398964,-0.11398964,0.2621,0.0146,0.04986863,0.22331286,0.03746265,0.03236329,0.179898,0.02669266,-1.54
002302,282879643,3755459307.34,-0.44,-0.03154122,-0.03154122,0.2742,0.0144,0.0488624,0.22104841,0.04284998,0.03228159,0.17967078,0.02699771,-0.44
002302,625774989,8654136367.1,1.26,0.09929078,0.09929078,0.6064,0.0264,0.04880009,0.22090742,0.04327988,0.0323237,0.17978794,0.02669131,1.26
002302,362199321,4400030906.14,1.92,0.17827298,0.17827298,0.3509,0.016,0.04866221,0.22059513,0.04127531,0.03359962,0.183302,0.0302336,1.92
002302,135739361,1692634381.47,-3.27,-0.23290598,-0.2289635,0.1314,0.0066,0.04782752,0.21869504,0.03615567,0.03336151,0.18265133,0.02924998,-3.27
002302,154310527,2224036692.46,-0.2,-0.01404494,-0.01404494,0.1494,0.0068,0.04464965,0.21130464,0.04700534,0.03368366,0.18353109,0.02867442,-0.2
002302,194580325,2973290478.87,-1.26,-0.08129032,-0.08129032,0.1885,0.0105,0.04536116,0.2129816,0.04360232,0.03373479,0.18367032,0.03057167,-1.26
002302,392822283,6403696042.66,-0.22,-0.01399491,-0.01399491,0.3805,0.0173,0.04488964,0.21187175,0.04589566,0.03374099,0.18368721,0.0305446,-0.22
002302,244156569,3805647771.76,0.47,0.03081967,0.03081967,0.2365,0.0158,0.04866502,0.2206015,0.06130929,0.03381575,0.18389058,0.02995198,0.47
002302,548944416,9780862635.85,-2.27,-0.12956621,-0.12956621,0.5315,0.0242,0.04945687,0.222389,0.05673995,0.03387403,0.18404897,0.03092293,-2.27
002302,829959593,14910230993.7,-0.31,-0.01738643,-0.01738643,0.8039,0.0383,0.05286986,0.22993446,0.05042417,0.03355487,0.18317987,0.03508528,-0.31
002302,366467514,5914120192.46,0.5,0.0288517,0.0288517,0.355,0.0161,0.05267207,0.22950396,0.0527008,0.03393417,0.18421231,0.0386416,0.5
002302,224107737,4195078369.72,-0.96,-0.0524877,-0.0524877,0.217,0.0128,0.05312959,0.23049857,0.04925011,0.03402404,0.18445606,0.03757251,-0.96
002302,376354928,7636757527.07,-3.37,-0.15558633,-0.15558633,0.3647,0.0174,0.05360464,0.23152676,0.05994727,0.03413933,0.1847683,0.03703704,-3.37
002302,749210550,16674667699.0,-0.49,-0.0221219,-0.0221219,0.7261,0.0316,0.05296107,0.23013272,0.061508,0.03374985,0.18371132,0.04234333,-0.49
002302,1078891392,24695575092.9,-0.02,-0.00090212,-0.00090212,1.0452,0.0498,0.05275432,0.22968308,0.06299782,0.03380693,0.18386662,0.04197128,-0.02
002302,1237482313,24804546384.8,5.77,0.35182927,0.35714446,1.199,0.0545,0.05487306,0.23425,0.05597813,0.03419661,0.18492326,0.04004792,5.77
002302,886951511,18488306111.1,-7.45,-0.31236897,-0.31236897,0.8592,0.043,0.05482894,0.2341558,0.02986015,0.03272763,0.1809078,0.0325752,-7.45
002302,1448267287,32230152932.4,3.86,0.19309655,0.19309655,1.403,0.0779,0.04959873,0.22270773,0.04287552,0.03070133,0.17521796,0.03778135,3.86
002302,1319752023,20607078008.8,8.72,0.77373558,0.77373558,1.2784,0.0556,0.05604384,0.23673581,0.05398516,0.03030613,0.17408657,0.03456307,8.72
002302,909415318,10613907665.2,0.99,0.0963035,0.0963035,0.8812,0.049,0.03513337,0.18743899,0.03308462,0.02101633,0.14497011,0.02057545,0.99
002302,795097755,7988829960.84,2.84,0.38172043,0.38172043,0.794,0.0441,0.03497395,0.18701322,0.03129108,0.02121319,0.1456475,0.02151194,2.84
002302,113836244,853727779.01,-0.44,-0.05583756,-0.05583756,0.1219,0.0055,0.02962405,0.1721164,0.0130177,0.01902309,0.13792422,0.01628541,-0.44
002302,206725837,1708585612.95,-0.08,-0.01005025,-0.01005025,0.2213,0.0101,0.02945234,0.17161684,0.01466698,0.01977224,0.1406138,0.01376883,-0.08
002302,80396759,642989249.22,0.12,0.01530612,0.01530612,0.086,0.0054,0.02953865,0.17186812,0.01792138,0.01978003,0.14064149,0.01363145,0.12
002302,91961541,736496804.84,-0.17,-0.02122347,-0.02122347,0.0985,0.0049,0.0301596,0.1736652,0.0231229,0.01979044,0.14067851,0.01318547,-0.17
002302,176058173,1443117433.3,0.39,0.0511811,0.0511811,0.1885,0.0082,0.03047558,0.17457256,0.02915994,0.01986087,0.1409286,0.01253825,0.39
002302,129694249,994819729.59,0.4,0.05540166,0.05540166,0.1884,0.009,0.03048466,0.17459857,0.0270645,0.02000566,0.14144135,0.01019745,0.4
002302,73420376,521015050.71,0.22,0.03142857,0.03142857,0.1353,0.0068,0.03045279,0.17450728,0.02539654,0.01997654,0.14133839,0.00911227,0.22
002302,89880204,700756789.33,-8.58,-0.55070603,-0.09571759,0.1762,0.0084,0.03091724,0.17583299,0.02072736,0.01998586,0.14137137,0.00928032,-8.58
002302,85712861,1351297880.35,-0.42,-0.02625,-0.02625,0.3164,0.0158,0.03030596,0.17408607,0.02619286,0.01985808,0.1409187,0.01004144,-0.42
002302,140211546,2044954126.97,4.2,0.3559322,0.3559322,0.5176,0.0225,0.03021693,0.17383017,0.02969335,0.02004283,0.14157269,0.00879712,4.2
002302,59159522,792740354.8,-1.01,-0.07884465,-0.07884465,0.2185,0.0137,0.02540494,0.15938927,0.01634259,0.01797632,0.1340758,0.00249455,-1.01
002302,75298068,1110724695.89,-5.01,-0.28114478,-0.28114478,0.2778,0.0139,0.02503784,0.1582335,0.01912763,0.01813017,0.13464832,0.00598618,-5.01
002317,68300969,609641189.16,-0.75,-0.08241758,-0.08241758,0.0876,0.0044,0.0048872,0.06990852,-0.01259735,0.0096285,0.09812493,0.0029334,-0.75
002317,90533669,805410366.95,0.8,0.09638554,0.09638554,0.1161,0.0053,0.00478176,0.06915027,-0.01175756,0.00983122,0.0991525,0.00204095,0.8
002317,91018842,749266613.37,-1.27,-0.13270637,-0.13270637,0.1169,0.0065,0.00426576,0.06531276,-0.01723883,0.00978074,0.09889765,0.00175176,-1.27
002317,54358905,535318881.58,-0.36,-0.03625378,-0.03625378,0.0698,0.0037,0.00375955,0.06131514,-0.01019079,0.00975309,0.09875774,0.00185523,-0.36
002317,67112552,663276854.97,-0.34,-0.03310613,-0.03310613,0.0861,0.0037,0.00373018,0.06107519,-0.00930351,0.0103205,0.10158987,0.00564344,-0.34
002317,72920376,773928393.03,-0.3,-0.02838221,-0.02838221,0.1136,0.0052,0.00377623,0.06145105,-0.00653949,0.01039838,0.10197245,0.00498516,-0.3
002317,71683618,787772049.25,-1.34,-0.1125105,-0.1125105,0.1116,0.0056,0.00405437,0.06367395,-0.00205553,0.01038046,0.10188456,0.00540509,-1.34
002317,157767999,1948845308.76,-0.02,-0.00167645,0.01290945,0.2455,0.0112,0.00387879,0.06227996,0.00671513,0.01016155,0.10080452,0.00681567,-0.02
002317,162826419,1969321872.95,0.01,0.00083893,0.00083893,0.2525,0.014,0.00388916,0.06236315,0.00573545,0.01256493,0.11209338,0.01304223,0.01
002317,189369238,2183883366.21,1.49,0.14285714,0.14285714,0.2912,0.0132,0.00388914,0.06236296,0.00573783,0.01314316,0.11464364,0.01013778,1.49
002317,63129555,654366742.03,-1.01,-0.08828671,-0.08828671,0.0971,0.0065,0.00425825,0.06525529,0.00691206,0.0138239,0.11757508,0.0119387,-1.01
002317,147414426,1815518029.76,-1.24,-0.0977918,-0.0977918,0.2267,0.0103,0.00385429,0.06208289,0.01050342,0.01365785,0.11686679,0.01398114,-1.24
002317,145299216,1834527844.2,0.5,0.0410509,0.0410509,0.2238,0.0107,0.00692157,0.08319599,0.00296554,0.01344605,0.11595711,0.01563258,0.5
002317,156165822,1929799360.71,-0.43,-0.03409992,-0.03409992,0.2401,0.0109,0.0069954,0.08363853,0.00372175,0.01418531,0.11910208,0.01166531,-0.43
002317,209249950,2654014516.09,1.03,0.08894646,0.08894646,0.322,0.0189,0.006979,0.0835404,0.0039447,0.01456088,0.12066847,0.01506039,1.03
002317,77539876,920023834.4,-0.3,-0.02525253,-0.02525253,0.1304,0.0062,0.007913,0.08895506,0.00749985,0.01455318,0.12063658,0.01500809,-0.3
002317,73818722,864366784.67,0.22,0.01886792,0.01886792,0.132,0.0057,0.00851593,0.09228178,0.00371333,0.0145911,0.12079363,0.0146428,0.22
002317,81620321,965174529.91,-0.76,-0.06119163,-0.06119163,0.1657,0.0079,0.00852493,0.09233052,0.00215496,0.01661477,0.12889831,0.0203792,-0.76
002317,82141756,995870756.0,0.75,0.06426735,0.08110111,0.1666,0.0076,0.00880487,0.09383426,0.00052168,0.01652548,0.12855146,0.02111122,0.75
002317,67120201,792257041.8,-0.69,-0.05582524,-0.05582524,0.136,0.0068,0.00892308,0.09446203,-0.00712899,0.01668691,0.12917781,0.02202429,-0.69
002317,73389504,916205063.22,-0.17,-0.01356744,-0.01356744,0.149,0.0083,0.00971824,0.09858113,0.0011213,0.01661286,0.1288909,0.02263173,-0.17
002317,120961023,1557934630.85,-0.27,-0.02109375,-0.02109375,0.2457,0.0107,0.01640732,0.12809106,0.01846681,0.01660075,0.12884389,0.02366301,-0.27
002317,81417501,1025172799.26,0.63,0.05176664,0.05176664,0.1654,0.0092,0.0163533,0.12788,0.01934572,0.01663999,0.1289961,0.02331273,0.63
002317,53077081,651129285.71,-0.18,-0.0145749,-0.0145749,0.1079,0.006,0.01631901,0.12774589,0.01718877,0.0167057,0.12925054,0.02398272,-0.18
002317,85466765,1082665830.24,-0.82,-0.06226272,-0.06226272,0.1737,0.0079,0.0162794,0.12759075,0.01907644,0.01695638,0.13021665,0.02249031,-0.82
002317,144819078,1925560682.13,-0.48,-0.03516484,-0.03516484,0.2941,0.0134,0.0162587,0.12750963,0.01920053,0.01710625,0.13079086,0.02179106,-0.48
002317,143412380,1969479777.09,0.48,0.03644647,0.03644647,0.2914,0.0182,0.01632907,0.12778524,0.01864553,0.01705313,0.13058762,0.02297213,0.48
002317,186781672,2498879480.3,-0.2,-0.01495886,-0.01495886,0.3792,0.019,0.0163149,0.1277298,0.01777797,0.01707693,0.13067874,0.0234138,-0.2
002317,220042769,2860561984.95,0.43,0.03323029,0.03323029,0.447,0.0194,0.01626932,0.12755123,0.01955697,0.01722324,0.13123734,0.02237261,0.43
002317,239986350,3049326650.29,0.95,0.07923269,0.07923269,0.4872,0.0232,0.01629268,0.12764277,0.01781058,0.01745423,0.13211444,0.02021788,0.95
002317,212941420,2452621233.45,1.07,0.09798535,0.09798535,0.4466,0.0223,0.0161434,0.12705668,0.01609493,0.01791764,0.13385678,0.02217128,1.07
002317,177869293,1980958790.15,-0.25,-0.02238138,-0.01060284,0.3751,0.0179,0.01583916,0.12585373,0.01251905,0.01782367,0.13350533,0.02117803,-0.25
002317,181130721,2011157861.13,0.01,0.00089606,0.00089606,0.3821,0.0191,0.01587117,0.12598082,0.01505541,0.01822637,0.13500506,0.01907062,0.01
002317,240762879,2564758191.41,1.63,0.17103882,0.17103882,0.5079,0.0221,0.0158691,0.12597263,0.01621242,0.01830795,0.13530687,0.0181726,1.63
002317,155726020,1583679593.59,-0.02,-0.00209424,-0.00209424,0.3284,0.0205,0.01529931,0.1236904,0.00483616,0.01797365,0.13406585,0.01451327,-0.02
002317,224922223,2400157916.75,-3.69,-0.27870091,-0.27870091,0.4746,0.0237,0.01591169,0.12614154,7.721e-05,0.0179895,0.13412493,0.01538068,-3.69
002332,188636839,1282640715.75,-1.32,-0.17718121,-0.17718121,0.2086,0.0104,0.00737098,0.08585441,-0.00976355,0.01800305,0.13417545,0.00890258,-1.32
002332,252588779,1824587853.25,0.9,0.13740458,0.13740458,0.2949,0.0134,0.00611185,0.07817834,-0.00320608,0.0174366,0.13204772,0.01276833,0.9
002332,141953354,869077158.69,-0.52,-0.07355021,-0.07355021,0.1872,0.0104,0.00533708,0.07305532,-0.0115763,0.01716964,0.13103298,0.01077088,-0.52
002332,150233934,1047122642.76,-0.24,-0.03283174,-0.03283174,0.1977,0.0104,0.00594257,0.07708805,-0.00318186,0.01704899,0.13057177,0.0120222,-0.24
002332,115210550,905572272.66,-1.2,-0.14101058,-0.14101058,0.1551,0.0067,0.00592367,0.07696535,-0.00282774,0.01701522,0.13044241,0.01265907,-1.2
002332,131922821,1174241864.06,-0.24,-0.02742857,-0.02742857,0.1831,0.0083,0.00505803,0.07111982,0.00301502,0.01660957,0.12887811,0.01511236,-0.24
002332,184970892,1662252780.06,-0.59,-0.06316916,-0.06316916,0.2566,0.0128,0.00576475,0.07592597,0.00992424,0.01672279,0.12931663,0.01738483,-0.59
002332,241444156,2332034772.88,-0.6,-0.06036217,-0.05424075,0.335,0.0152,0.00567084,0.07530499,0.0155895,0.01692308,0.13008874,0.01646931,-0.6
002332,233909104,2215655384.92,0.94,0.10444444,0.10444444,0.3243,0.018,0.00554069,0.0744358,0.01667756,0.01712801,0.13087402,0.01987047,0.94
002332,190297428,1632048917.46,1.05,0.13207547,0.13207547,0.264,0.012,0.00535978,0.07321053,0.01021139,0.01710617,0.13079055,0.0171367,1.05
002332,115280824,838182393.04,0.01,0.00125945,0.00125945,0.1599,0.0107,0.00601089,0.07752993,0.01234282,0.01694061,0.13015611,0.01620639,0.01
002332,127060344,1043927810.75,-0.23,-0.02815177,-0.02815177,0.1763,0.008,0.00618047,0.07861599,0.01012319,0.01700517,0.13040386,0.01752747,-0.23
002332,118441008,994322933.55,-0.18,-0.02155689,-0.02155689,0.1642,0.0078,0.01090747,0.10443885,-0.00234519,0.01704416,0.13055329,0.01941943,-0.18
002332,246824799,2279166541.99,-1.04,-0.11075612,-0.11075612,0.3423,0.0156,0.01159037,0.10765856,0.00388933,0.01712671,0.13086907,0.02147711,-1.04
002332,199315780,1837031110.43,0.66,0.07560137,0.07560137,0.2763,0.0163,0.01130115,0.10630688,0.00529684,0.01739225,0.13187967,0.02064447,0.66
002332,178566615,1524406944.73,0.45,0.05434783,0.05434783,0.2477,0.0118,0.01383967,0.11764213,0.01296929,0.01736332,0.13176996,0.01909205,0.45
002332,142762638,1148121371.74,0.17,0.02096178,0.02096178,0.2021,0.0088,0.01376199,0.11731152,0.01117911,0.01746655,0.13216107,0.01705315,0.17
002332,104165965,839300673.54,-0.49,-0.05697674,-0.05697674,0.1523,0.0073,0.01444266,0.1201776,0.00541132,0.017467,0.13216278,0.0168777,-0.49
002332,117527434,969707119.0,1.03,0.13606341,0.13606341,0.1719,0.0082,0.01710468,0.13078485,-0.0027516,0.01753347,0.13241403,0.01649398,1.03
002332,75452573,745620963.0,-4.53,-0.37438017,-0.05405078,0.138,0.0069,0.0195976,0.13999143,-0.0206318,0.01734407,0.1316969,0.01544228,-4.53
002332,110169078,1427336313.4,-1.2,-0.09022556,-0.09022556,0.2418,0.0134,0.02386464,0.15448184,-0.00576595,0.01726299,0.13138869,0.01680959,-1.2
002332,127132364,1716790723.63,-0.07,-0.0052356,-0.0052356,0.2761,0.012,0.02443853,0.15632826,0.0040215,0.01706858,0.13064676,0.01884954,-0.07
002332,100645433,1307672097.64,0.73,0.05775316,0.05775316,0.2152,0.012,0.03397554,0.18432456,0.02436233,0.01724773,0.13133063,0.0174822,0.73
002332,44812975,575846851.74,-0.23,-0.01787102,-0.01787102,0.0958,0.0053,0.0339301,0.18420124,0.02244792,0.01723407,0.13127858,0.01728757,-0.23
002332,81595253,1057569687.67,-0.26,-0.01980198,-0.01980198,0.1741,0.0079,0.03386464,0.18402348,0.02361304,0.01722156,0.13123093,0.01750053,-0.26
002332,155385196,2150204462.9,-0.89,-0.06348074,-0.06348074,0.3318,0.0151,0.03387248,0.18404478,0.0274729,0.01739625,0.13189486,0.01631307,-0.89
002332,172654190,2366320959.46,1.59,0.12791633,0.12791633,0.3689,0.0231,0.03357457,0.18323364,0.02963155,0.01731242,0.13157667,0.01832269,1.59
002332,70410766,866152642.7,-0.31,-0.02433281,-0.02433281,0.1505,0.0075,0.03346717,0.18294036,0.02164535,0.0171054,0.13078761,0.01646715,-0.31
002332,165473309,2099734592.32,-0.01,-0.00078431,-0.00078431,0.3537,0.0154,0.03373431,0.18366903,0.02753376,0.01730286,0.13154033,0.01521723,-0.01
002332,253862374,3057662435.29,1.55,0.13839286,0.13839286,0.5431,0.0259,0.03380322,0.18385653,0.03085952,0.0173475,0.13170992,0.01458421,1.55
002332,173915329,1822209640.17,0.76,0.07279693,0.07279693,0.372,0.0186,0.03386161,0.18401525,0.03111283,0.01712372,0.13085764,0.01330663,0.76
002332,140232240,1462959787.42,-0.41,-0.03778802,-0.02812726,0.3,0.0143,0.03388284,0.18407293,0.02725861,0.01708623,0.13071431,0.01167235,-0.41
002332,279693710,3268466200.73,-0.58,-0.05074366,-0.05074366,0.5982,0.0299,0.03374375,0.18369472,0.0296091,0.01743614,0.13204599,0.00983954,-0.58
002332,400004906,4528828648.97,1.77,0.18322981,0.18322981,0.8556,0.0372,0.03471823,0.18632829,0.02583574,0.01740709,0.13193595,0.01011125,1.77
002332,149172768,1597109436.42,-0.53,-0.05201178,-0.05201178,0.319,0.0199,0.03418235,0.18488469,0.01404265,0.01695348,0.13020552,0.00615266,-0.53
002332,240680919,2780439007.09,-4.96,-0.32739274,-0.32739274,0.5148,0.0257,0.03461336,0.18604667,0.02203385,0.01693621,0.13013919,0.00796557,-4.96
002340,618184735,2537674239.68,-0.27,-0.06569343,-0.06569343,0.1635,0.0082,0.01632504,0.12776948,-0.00374476,0.01905429,0.13803729,0.0135792,-0.27
002340,1097527550,4757641987.12,-0.12,-0.02836879,-0.02836879,0.3254,0.0148,0.01639422,0.12803993,-0.00423523,0.01894625,0.13764539,0.0148549,-0.12
002340,684699794,2960728074.57,-1.02,-0.19428571,-0.19428571,0.2192,0.0122,0.01639498,0.12804289,-0.00425019,0.01891919,0.13754704,0.0152949,-1.02
002340,519963222,2739634845.93,-0.29,-0.05234657,-0.05234657,0.1669,0.0088,0.01487073,0.12194562,0.00619331,0.01836705,0.1355251,0.01699889,-0.29
002340,659761811,3766862400.44,-0.52,-0.08580858,-0.08580858,0.2119,0.0092,0.01533095,0.12381822,0.00367356,0.01829338,0.13525301,0.01778244,-0.52
