ticker,date,actual,pred
6,20190102,-0.00772201,-0.07242123037576675
8,20190102,-0.06426735,0.14960786700248718
9,20190102,-0.05568445,-0.10680307447910307
12,20190102,0.02255639,-0.05339440703392029
21,20190102,0.01391304,-0.05361922085285187
25,20190102,-0.08220211,0.015019621700048447
27,20190102,-0.03428571,-0.11471324414014815
28,20190102,-0.05526062,-0.05578697472810745
31,20190102,0.0102459,-0.10940290987491608
39,20190102,0.05293006,0.09506860375404358
60,20190102,0.01767677,-0.09146548807621002
61,20190102,-0.02474227,-0.06843438744544983
62,20190102,0.02040816,-0.0949273407459259
66,20190102,0.13080169,-0.08234290778636932
78,20190102,0.00671141,-0.04811699315905571
89,20190102,0.03594352,-0.004558475222438574
90,20190102,0.04130435,0.1335727721452713
156,20190102,0.03909206,-0.027744170278310776
158,20190102,-0.10153257,-0.08398965746164322
301,20190102,-0.10989011,-0.08233293890953064
400,20190102,0.13160855,0.005087751429527998
401,20190102,0.04927302,-0.05787357315421104
426,20190102,0.18473896,0.01581892371177673
488,20190102,0.00713012,-0.06912223249673842
501,20190102,0.03270042,-0.07520541548728943
513,20190102,0.08031809,-0.058795765042304986
519,20190102,0.00158983,-0.03058846294879913
528,20190102,0.0214168,0.08057866245508194
536,20190102,-0.10160428,0.04233863204717636
537,20190102,-0.07076101,-0.11046552658081056
541,20190102,-0.02123552,-0.0782044529914856
543,20190102,0.06263048,-0.11751028895378113
547,20190102,0.27777778,-0.032113198190927505
552,20190102,0.00390625,-0.10355466604232788
559,20190102,0.03320312,-0.02476038783788681
563,20190102,0.01492537,-0.10101405531167984
564,20190102,0.0,-0.06657876074314117
581,20190102,0.07134768,-0.08424708992242813
587,20190102,0.0,-0.015366357751190662
598,20190102,0.05459057,-0.1262296736240387
600,20190102,0.17529879999999998,-0.09867549687623978
623,20190102,0.02148302,-0.0035029668360948567
636,20190102,-0.04841713,-0.044395633041858666
681,20190102,-0.01543739,-0.062872014939785
685,20190102,0.03,-0.15200220048427582
686,20190102,0.06070288,-0.11471934616565704
690,20190102,-0.04903418,-0.09217655658721924
712,20190102,0.00881057,-0.08593714237213135
717,20190102,0.06813187,-0.08584066480398178
718,20190102,-0.01257862,-0.06255747377872467
723,20190102,0.29595016,-0.20595459640026093
727,20190102,-0.00680272,0.032329760491847985
729,20190102,0.05496454,-0.18047396838665009
732,20190102,-0.034236800000000005,-0.12315727025270462
738,20190102,0.00829187,-0.040511701256036765
750,20190102,0.04357798,-0.059716016054153435
758,20190102,0.0,0.038304027169942856
761,20190102,-0.01190476,-0.07264667004346848
766,20190102,-0.13556851,0.0017626413609832523
778,20190102,-0.00232019,-0.07134518027305603
807,20190102,-0.09020619,-0.05996376276016235
813,20190102,-0.01633987,-0.08821848779916762
826,20190102,-0.11453321,-0.08489052951335907
829,20190102,-0.17290553,-0.03893189877271652
830,20190102,0.19591837,-0.08720801025629044
848,20190102,-0.03482587,-0.1913854330778122
860,20190102,0.25117592,-0.1768900901079178
869,20190102,0.00076923,-0.16316325962543488
877,20190102,0.11673699,-0.051542747765779495
878,20190102,0.03278689,-0.07819226384162903
883,20190102,0.01089918,-0.12696415185928345
887,20190102,-0.07114625,-0.07187135517597197
926,20190102,0.02124183,-0.07634846121072769
930,20190102,-0.12668464,0.03992454707622528
932,20190102,0.14191419,-0.06397829949855804
937,20190102,-0.01856764,-0.07997718453407288
959,20190102,0.02412869,-0.05254139006137848
960,20190102,0.06813417,-0.09190988540649414
970,20190102,0.01500682,0.01880524680018425
975,20190102,-0.00490677,-0.03863901644945145
980,20190102,-0.06697460000000001,-0.06635808199644089
983,20190102,-0.00546448,-0.0901964232325554
987,20190102,-0.04015056,-0.062024250626564026
988,20190102,-0.01842546,-0.02645449712872505
990,20190102,-0.07826811,-0.0620410367846489
997,20190102,0.02459016,-0.1236450895667076
998,20190102,-0.15405405,-0.1608322411775589
999,20190102,-0.11182623,-0.04575228318572045
2002,20190102,0.17708333,-0.0665384978055954
2004,20190102,0.02819957,-0.020729608833789825
2019,20190102,-0.16355139999999999,-0.061217151582241065
2028,20190102,0.01114488,-0.04472198709845543
2030,20190102,-0.11811024,-0.039264533668756485
2038,20190102,-0.02619911,-0.08596693724393845
2048,20190102,-0.00767018,-0.0885910764336586
2049,20190102,0.04256055,-0.03384581953287125
2051,20190102,0.01444043,-0.0897592306137085
2056,20190102,0.02350814,-0.031244298443198208
2064,20190102,0.07398568,-0.07190878689289093
2074,20190102,0.05363322,-0.012447528541088104
2075,20190102,-0.15068493,-0.06292857229709625
2078,20190102,0.05789474,-0.08387945592403412
2085,20190102,-0.07354839,-0.05699489638209342
2092,20190102,0.01702128,-0.07347771525382996
2093,20190102,-0.04526749,-0.01066454965621233
2110,20190102,0.10555121,-0.08503575623035431
2118,20190102,0.03669725,-0.026915160939097404
2127,20190102,0.2287234,-0.12448256462812425
2128,20190102,0.04189944,-0.1130913645029068
2129,20190102,0.16320885,-0.04260330647230148
2131,20190102,-0.12244898,-0.014281431213021278
2152,20190102,-0.06238859,-0.05562179908156395
2155,20190102,-0.03184713,-0.025869863107800484
2157,20190102,0.21468927,0.0069101471453905106
2174,20190102,-0.02259279,0.0607215128839016
2176,20190102,-0.14821124,-0.029905870556831363
2183,20190102,-0.15369261,-0.13854141533374786
2191,20190102,0.10371319,-0.022498408332467083
6,20190201,0.18677043,0.12528766691684726
8,20190201,0.28296703,0.18300826847553253
9,20190201,0.26781327,0.4322450459003449
12,20190201,0.20833333,0.2806917726993561
21,20190201,0.26243568,-0.2156954258680344
25,20190201,0.18241578,0.13740834593772888
27,20190201,0.20512821,0.018594449386000637
28,20190201,0.1284802,0.04396925494074822
31,20190201,0.17849899,0.010582036338746548
39,20190201,0.18761221,0.0034243445843458176
60,20190201,0.20347395,0.048863645642995834
61,20190201,0.2346723,0.1162075251340866
62,20190201,0.18823529,0.10318604111671448
66,20190201,0.29104478,-0.2560870945453644
78,20190201,0.35,0.07385037839412689
89,20190201,0.18463445,-0.21014618873596191
90,20190201,0.24217119,-0.14872793853282928
156,20190201,0.21966019,0.4855218231678009
158,20190201,0.23880597,0.06753594428300858
301,20190201,0.11111111,-0.02610401622951031
400,20190201,0.09840954,0.1070905476808548
401,20190201,0.17782910000000002,0.22523246705532074
426,20190201,0.10847458,0.1927720159292221
488,20190201,0.20884956,0.13849355280399325
501,20190201,0.12359551,0.06384100019931792
513,20190201,0.23113728,-0.0019604947883635764
519,20190201,0.28571429,-0.11102501302957536
528,20190201,0.18225806,0.004341498482972384
536,20190201,1.05357143,0.2428715378046036
537,20190201,0.25574713,0.2237606793642044
