ticker,date,label,pred
27,20180702,0.03238866,0.015183088369667532
28,20180702,-0.1008016,-0.003279406577348709
31,20180702,0.06574394,-0.010195737704634666
39,20180702,-0.06475904,-0.004314005374908447
60,20180702,-0.00617284,-0.012838192284107208
62,20180702,0.06785714,-0.005702892318367958
66,20180702,0.04078762,-0.010673083364963531
89,20180702,0.06405229,-0.008456933312118053
90,20180702,-0.00806452,-0.011528443545103071
158,20180702,-0.12227074,-0.019506705924868584
400,20180702,0.05121639,0.016960455104708668
401,20180702,0.25479143,0.017201103270053864
488,20180702,-0.02244582,0.02061242237687111
501,20180702,-0.06102522,0.027782958000898358
513,20180702,0.01592719,-0.01192696951329708
519,20180702,0.03732304,0.018348485231399536
528,20180702,0.0821662,0.041573923081159585
537,20180702,0.05497925,0.019929464906454086
541,20180702,0.01168614,-0.0012122393818572164
543,20180702,0.12018141,0.0025340819265693426
547,20180702,0.01920615,0.019399428740143776
552,20180702,0.0030581,-0.012573842890560629
563,20180702,-0.10294118,-0.001788490335457027
581,20180702,-0.03211217,-0.005572715308517218
598,20180702,0.09605911,0.00031906465301290154
600,20180702,0.0502693,0.014694647863507269
636,20180702,0.22984887,0.14548417925834656
681,20180702,-0.04947735,0.01337452046573162
685,20180702,0.01756587,-0.006721080746501684
717,20180702,0.17835366,0.010602154769003393
718,20180702,-0.02179837,0.002042357111349702
729,20180702,0.08766716,0.0007948692655190825
732,20180702,-0.08791774,0.021195650100708008
738,20180702,0.11353383,0.02140740305185318
761,20180702,0.07178218,-0.009460898116230965
778,20180702,0.08878505,-0.004427281673997641
807,20180702,0.06370656,-0.007068098057061435
813,20180702,-0.00121359,0.01104653347283602
826,20180702,-0.00915332,-0.0069725397042930135
830,20180702,0.02459016,0.033056128770112984
848,20180702,-0.08687441,0.017237761989235878
860,20180702,0.256,0.020801318809390068
869,20180702,0.07877572,-0.021548699587583545
877,20180702,0.22222222,0.025877773761749268
878,20180702,0.00943396,-0.0052045220509171495
883,20180702,0.04622871,-0.02040487714111805
887,20180702,-0.02359473,-0.008019483648240566
932,20180702,0.18470588,0.0012749977177008984
937,20180702,0.03649635,0.009708856232464314
959,20180702,0.06812652,-0.03263246268033981
960,20180702,-0.05079101,-0.001561464392580092
970,20180702,0.04919786,0.026481272652745247
975,20180702,-0.09072978,0.005332631524652243
983,20180702,-0.08655126,-0.012359875254333021
987,20180702,0.01908397,0.0073283412493765345
988,20180702,0.01176471,-0.014843404293060303
997,20180702,-0.0215873,0.00898781232535839
998,20180702,0.01908802,-0.004943761974573135
999,20180702,-0.08911247,0.003689845558255911
2002,20180702,-0.20390456,-0.08232679963111877
2019,20180702,-0.14730878,-0.011666084639728071
2028,20180702,-0.05122096,-0.010008396580815315
2038,20180702,-0.08186365,-0.012269515544176102
2048,20180702,-0.01297648,-0.0064745107665658
2049,20180702,0.00929284,0.02427761629223824
2056,20180702,0.08701854,0.012572871521115305
2064,20180702,-0.00726392,0.00637412304058671
2074,20180702,-0.02560455,0.016680080443620682
2078,20180702,-0.02786378,-0.02238498628139496
2085,20180702,-0.02978723,-0.05608265846967697
2092,20180702,-0.00622407,0.013550071977078916
2110,20180702,0.31565814,0.02132880873978138
2127,20180702,-0.10969116,-0.0016266267048195007
2128,20180702,-0.0607064,-0.004395168740302324
2129,20180702,0.07662835,0.007469960954040289
2152,20180702,-0.00680272,0.00204617902636528
2157,20180702,0.01474201,0.01578004471957684
2174,20180702,-0.0638191,0.009205244481563568
2176,20180702,0.01028807,0.009367489255964756
2183,20180702,-0.06015038,-0.001874612527899444
2191,20180702,0.01874163,0.002652252558618784
2195,20180702,0.04906542,0.014118074439466001
2212,20180702,0.0412111,0.016290869563817978
2217,20180702,-0.00969697,0.009931040927767755
2221,20180702,-0.00614125,0.0014156867982819676
2223,20180702,-0.01077476,0.0004599307430908084
2233,20180702,0.06293706,0.004294748418033123
2242,20180702,-0.00904466,0.007172072306275369
2244,20180702,-0.01730769,0.005950667429715395
2249,20180702,0.03016241,0.006507651880383492
2250,20180702,-0.09183673,-0.00551270367577672
2251,20180702,-0.05360281,0.02105086110532284
2254,20180702,0.01581722,0.01325705088675022
2268,20180702,-0.07924874,0.010618096217513084
2273,20180702,-0.05672106,-0.00214823754504323
