ticker,date,actual,pred
12,20190102,0.02255639,-0.014544323086738588
21,20190102,0.01391304,-0.0023005632683634762
27,20190102,-0.03428571,-0.041295468807220466
28,20190102,-0.05526062,0.005862350109964609
31,20190102,0.0102459,-0.00514155812561512
39,20190102,0.05293006,-0.02771038748323917
60,20190102,0.01767677,0.0014787419931963086
62,20190102,0.02040816,-0.0009721682872623203
66,20190102,0.13080169,-0.02069586515426636
78,20190102,0.00671141,-0.007950877770781517
89,20190102,0.03594352,-0.005761065986007452
90,20190102,0.04130435,-0.013481875881552694
301,20190102,-0.10989011,-0.03964488580822945
400,20190102,0.13160855,0.0030832691118121147
401,20190102,0.04927302,0.007802467327564955
426,20190102,0.18473896,0.042912498116493225
488,20190102,0.00713012,-0.031084049493074417
501,20190102,0.03270042,0.006153697147965431
513,20190102,0.08031809,-0.023952029645442963
519,20190102,0.00158983,-0.001633548061363399
528,20190102,0.0214168,-0.035097572952508926
537,20190102,-0.07076101,-0.018967442214488983
543,20190102,0.06263048,0.00140079646371305
547,20190102,0.27777778,-0.009885482490062714
552,20190102,0.00390625,-0.012067644856870173
563,20190102,0.01492537,-0.020453989505767826
564,20190102,0.0,-0.02268934994935989
581,20190102,0.07134768,-0.008771217428147795
598,20190102,0.05459057,-0.004408369306474924
600,20190102,0.17529879999999998,-8.525094017386436e-06
636,20190102,-0.04841713,0.0258434284478426
681,20190102,-0.01543739,-0.015428975224494934
685,20190102,0.03,-0.009354325011372566
686,20190102,0.06070288,-0.000716550275683403
717,20190102,0.06813187,-0.007734080310910941
723,20190102,0.29595016,0.06809090822935104
729,20190102,0.05496454,-0.021565599367022514
732,20190102,-0.034236800000000005,-0.025998439639806747
738,20190102,0.00829187,-0.008094850927591324
761,20190102,-0.01190476,-0.005967468023300171
778,20190102,-0.00232019,-0.0084674172103405
807,20190102,-0.09020619,-0.017496107146143913
813,20190102,-0.01633987,0.010009428486227991
826,20190102,-0.11453321,-0.031757723540067666
829,20190102,-0.17290553,0.006034646648913622
830,20190102,0.19591837,-0.0016948037082329392
848,20190102,-0.03482587,0.020074183121323586
860,20190102,0.25117592,-0.008388805203139782
869,20190102,0.00076923,-0.027180394157767296
877,20190102,0.11673699,-0.02549260854721069
878,20190102,0.03278689,-0.002825847826898098
883,20190102,0.01089918,-0.03999501094222069
887,20190102,-0.07114625,-0.022779447957873344
930,20190102,-0.12668464,-0.046592626720666885
932,20190102,0.14191419,-0.01636567711830139
937,20190102,-0.01856764,-0.028941305354237563
959,20190102,0.02412869,-0.0050445408560335645
960,20190102,0.06813417,-0.017216609790921208
970,20190102,0.01500682,-0.012862369418144226
975,20190102,-0.00490677,0.01678161695599556
980,20190102,-0.06697460000000001,-0.0283968485891819
983,20190102,-0.00546448,-0.03647834062576294
988,20190102,-0.01842546,0.0007586800493299961
990,20190102,-0.07826811,-0.014580572955310343
997,20190102,0.02459016,-0.034871641546487815
998,20190102,-0.15405405,-0.028912287205457687
999,20190102,-0.11182623,-0.02006540261209011
2002,20190102,0.17708333,0.0028848741203546524
2019,20190102,-0.1635514,-0.02260550856590271
2028,20190102,0.01114488,-0.0009213603334501387
2038,20190102,-0.02619911,-0.008594623766839504
2048,20190102,-0.00767018,0.006917200516909361
2049,20190102,0.04256055,-0.03719943016767502
2051,20190102,0.01444043,-0.01826614700257778
2064,20190102,0.07398568,0.012676670216023922
2074,20190102,0.05363322,-0.03234373778104782
2078,20190102,0.05789474,-0.009939945302903652
2085,20190102,-0.07354839,-0.0038073970936238774
2092,20190102,0.01702128,-0.003743643872439861
2093,20190102,-0.04526749,0.027193507179617882
2110,20190102,0.10555121,-0.03370761126279831
2127,20190102,0.2287234,-0.004846820142120123
2128,20190102,0.04189944,-0.009393017739057541
2129,20190102,0.16320885,-0.024294089525938038
2131,20190102,-0.12244898,0.007696980610489845
2152,20190102,-0.06238859,0.0011364625534042714
2155,20190102,-0.03184713,0.049925323575735085
2157,20190102,0.21468927,-0.0199899785220623
2174,20190102,-0.02259279,0.025931976735591892
2176,20190102,-0.14821124,-0.020263684913516045
2183,20190102,-0.15369261,-0.008063646033406258
2191,20190102,0.10371319,-0.016392216086387634
2195,20190102,-0.04878049,-0.0464792400598526
