ticker,date,actual,pred
8,20190603,-0.01049869,0.003731941571459174
8,20190506,-0.11188811,-0.04960161820054054
8,20190401,-0.07142857,0.03153253719210625
8,20190301,-0.01070664,0.03545690327882767
12,20190603,-0.10729614,-0.0026026873383671045
12,20190506,-0.04897959,-0.03256123140454292
12,20190201,0.20833333,0.02278120256960392
12,20190102,0.02255639,-0.009707702323794365
21,20190201,0.26243568,-0.02464384026825428
21,20190102,0.01391304,-0.025488117709755898
27,20190603,0.04201681,-0.03258359059691429
27,20190506,-0.013267,-0.0406382717192173
27,20190401,-0.07087827,-8.956552483141422e-05
27,20190301,0.06219313,0.020795783028006554
27,20190201,0.20512821,-0.011818336322903633
27,20190102,-0.03428571,-0.03641669824719429
28,20190603,-0.02312004,-0.013094047084450722
28,20190506,-0.09144918,-0.040788691490888596
28,20190401,-0.08467664,0.017624450847506523
28,20190301,0.16545948,0.02281721495091915
28,20190201,0.1284802,0.023716887459158897
28,20190102,-0.05526062,-0.01565610058605671
31,20190603,0.04220779,-0.04426960274577141
31,20190506,-0.10595065,-0.05775655433535576
31,20190401,0.05030488,-0.017064662650227547
31,20190301,0.12908778,0.014842024073004723
31,20190201,0.17849899,0.015190491452813148
31,20190102,0.0102459,-0.014544421806931496
39,20190603,-0.14078842,-0.041855063289403915
39,20190506,-0.12093352,-0.08956078439950943
39,20190401,-0.05227882,-0.006042899563908577
39,20190301,0.12773998,0.012898294255137444
39,20190201,0.18761221,-0.006851034238934517
39,20190102,0.05293006,-0.023564117029309273
60,20190603,-0.03099174,-0.004364790394902229
60,20190506,-0.04724409,-0.05456480756402016
60,20190401,0.00594059,0.021320415660738945
60,20190301,0.04123711,0.02952655218541622
60,20190201,0.20347395,0.015036014840006828
60,20190102,0.01767677,-0.012830885127186775
62,20190506,-0.32945014,-0.026232117787003517
62,20190401,-0.03463788,0.020737124606966972
62,20190301,0.10049505,0.028565896674990654
62,20190201,0.18823529,0.008821187540888786
62,20190102,0.02040816,-0.022861914709210396
66,20190603,0.05112474,-0.08993067592382431
66,20190506,0.11771429,-0.030973168089985847
66,20190401,-0.17218543,-0.0668657049536705
66,20190301,0.52745665,0.04809756204485893
66,20190201,0.29104478,0.014871655032038689
66,20190102,0.13080169,-0.032659586519002914
78,20190201,0.35,-0.00024703354574739933
78,20190102,0.00671141,-0.021069878712296486
89,20190603,0.05331754,-0.005597757175564766
89,20190506,-0.05698324,-0.05547081306576729
89,20190401,-0.10767697,0.03077077679336071
89,20190301,0.04916318,0.0311052855104208
89,20190201,0.18463445,0.05391957610845566
89,20190102,0.03594352,-0.004448803141713142
90,20190603,-0.24349158,0.0032711008097976446
90,20190506,-0.07375887,-0.043265338987112045
90,20190401,0.01878613,0.04980511590838432
90,20190301,0.16302521,0.035117823630571365
90,20190201,0.24217119,0.018090637400746346
90,20190102,0.04130435,-0.005138510838150978
301,20190603,0.05172414,-0.001738602528348565
301,20190506,-0.12268908,-0.07855962961912155
301,20190401,-0.00833333,-0.0003038442227989435
301,20190301,0.11111111,0.01067960076034069
301,20190201,0.11111111,-0.01112370379269123
301,20190102,-0.10989011,-0.029054442420601845
400,20190603,0.00554939,-0.02021985687315464
400,20190506,-0.07967314,-0.06424340605735779
400,20190401,-0.07641509,-0.011122176423668861
400,20190301,-0.04072398,0.014441026374697685
400,20190201,0.09840954,-0.019015202298760414
400,20190102,0.13160855,-0.020026428624987602
401,20190603,0.05197133,0.017516514286398888
401,20190506,0.03461063,-0.025305168703198433
401,20190401,-0.08015918,0.05594431236386299
401,20190301,0.1496732,0.08078829199075699
401,20190201,0.17782910000000002,0.06000674143433571
401,20190102,0.04927302,0.03240514174103737
426,20190603,0.06759443,0.04300970211625099
426,20190506,-0.09694794,-0.01790899969637394
426,20190401,-0.11022364,0.034952256828546524
426,20190301,-0.04281346,0.005610262975096703
426,20190201,0.10847458,0.04403730854392052
426,20190102,0.18473896,0.06619206815958023
488,20190603,-0.00740741,0.013441180810332298
488,20190506,-0.09243697,-0.03159549459815025
488,20190401,-0.11982249,0.030930781736969948
488,20190301,-0.010248899999999998,0.05939754471182823
488,20190201,0.20884956,0.03168998286128044
488,20190102,0.00713012,0.00573660247027874
501,20190603,0.02870813,0.009058861061930656
501,20190506,-0.10607357,5.262880586087704e-05
501,20190401,-0.02664446,0.03947362303733826
501,20190301,0.09181818,0.051839906722307205
501,20190201,0.12359551,0.030241990461945534
501,20190102,0.03270042,0.006457632407546043
513,20190603,0.07020934,-0.03351467475295067
513,20190506,-0.09050967,-0.038235362619161606
513,20190401,-0.02429266,-0.02330854721367359
513,20190301,0.04603886,0.02458050660789013
513,20190201,0.23113728,0.006371652707457542
513,20190102,0.08031809,-0.018805498257279396
519,20190201,0.28571429,0.006448013707995415
519,20190102,0.00158983,0.004053963348269463
528,20190603,0.0152439,0.010890079662203789
528,20190506,-0.10748299,-0.046806078404188156
528,20190401,-0.05648267,0.04083887115120888
528,20190301,0.0627558,0.06733100116252899
528,20190201,0.18225806,0.034441862255334854
528,20190102,0.0214168,-0.013212921097874641
537,20190102,-0.07076101,0.013889884576201439
543,20190603,0.01948052,0.017390230670571327
543,20190506,-0.09765625,-0.0387059710919857
543,20190401,-0.04655493,-0.012613443657755852
543,20190301,-0.01286765,0.020435241982340813
543,20190201,0.06876228,0.0015551873948425055
543,20190102,0.06263048,-0.01398809440433979
547,20190603,-0.03140831,-0.02727544493973255
547,20190506,-0.00202224,-0.054359715431928635
547,20190401,-0.09680365,-0.00875072367489338
547,20190301,0.024321799999999998,0.03431808575987816
547,20190201,0.10662526,0.010754717513918877
547,20190102,0.27777778,-0.029107244685292244
552,20190301,0.03642384,0.06019438058137894
552,20190201,0.17509728,0.01956339366734028
552,20190102,0.00390625,-0.010705867782235146
559,20190401,-0.05192878,-0.025578001514077187
559,20190301,0.10491803,0.016488132998347282
559,20190201,0.15311909,-0.030616307631134987
563,20190201,0.77205882,0.02326132170855999
563,20190102,0.01492537,-0.007696734741330147
564,20190102,0.0,0.018974756821990013
581,20190603,-0.05595117,-0.0018407797906547785
581,20190506,-0.043309,-0.044103797525167465
581,20190401,-0.11000433,0.012638656422495842
581,20190301,0.10956271,0.05177779868245125
581,20190201,0.09989429,0.04848073050379753
581,20190102,0.07134768,-0.013043040409684181
598,20190603,0.01789709,0.0029370763804763556
598,20190506,-0.05095541,-0.060225602239370346
598,20190401,0.01290323,-0.0015148988459259272
598,20190301,-0.0106383,0.05174851790070534
598,20190201,0.10588235,0.028449425473809242
598,20190102,0.05459057,-0.01898753084242344
600,20190603,0.00903614,0.011645732447504997
600,20190506,-0.14543115,-0.007524305954575539
600,20190401,-0.03117207,0.01945546455681324
600,20190301,0.21148036,0.05144963040947914
600,20190201,0.1220339,0.013950986787676811
600,20190102,0.17529879999999998,0.009229624643921852
636,20190401,-0.13560411,0.05421476438641548
636,20190301,0.11701364,0.09446126222610474
636,20190201,0.3630137,0.11052420735359192
636,20190102,-0.04841713,0.048761893063783646
681,20190603,0.06542056,-0.006184818223118782
681,20190506,-0.17205279999999998,-0.006525902077555656
681,20190401,-0.16654021,0.01530308835208416
681,20190301,-0.00113679,-0.018064821138978004
681,20190201,0.14939024,-0.017088526859879494
681,20190102,-0.01543739,-0.03864102438092232
685,20190603,0.00826446,-0.018180569633841515
685,20190506,-0.01626016,-0.08094555139541626
685,20190401,-0.00577367,-0.0017350113485008478
685,20190301,0.02002356,-0.0005867129657417536
685,20190201,0.17753121,-0.016078928485512733
685,20190102,0.03,-0.030649567022919655
686,20190603,0.02800467,-0.006447145715355873
686,20190201,0.30873494,-0.014335649088025093
686,20190102,0.06070288,-0.02485969103872776
717,20190603,-0.019911500000000002,0.005943646654486656
717,20190506,-0.12572534,-0.01663755066692829
717,20190401,-0.09457093,0.03681628778576851
717,20190301,-0.02226027,0.07029754668474197
717,20190201,0.20164609,0.04449963569641113
717,20190102,0.06813187,0.01654784195125103
723,20190603,-0.16666667,-0.013508053496479988
723,20190506,-0.17336849,-0.04629645124077797
723,20190401,0.64355363,0.11114859580993652
723,20190301,0.80626223,0.10517937690019608
723,20190201,0.22836538,0.017076043412089348
723,20190102,0.29595016,0.03939567133784294
729,20190603,-0.03206997,-0.029659653082489967
729,20190506,-0.0704607,-0.03483350947499275
729,20190401,0.15132605,0.012499069795012474
729,20190301,0.0015625,0.028288504108786583
729,20190201,0.07563025,0.035738322883844376
729,20190102,0.05496454,-0.03059476800262928
732,20190603,0.06451613,0.0019802579190582037
732,20190506,-0.14694551,-0.04560157284140587
732,20190201,0.13072378,0.012488318607211113
732,20190102,-0.034236800000000005,-0.018544340506196022
738,20190603,-0.04490378,-0.008271628990769386
738,20190506,-0.01057828,-0.044344525784254074
738,20190401,-0.08927425,-0.00016749859787523746
738,20190301,0.07231405,0.026099419221282005
738,20190201,0.19407895,-0.011826606467366219
738,20190102,0.00829187,-0.00834636576473713
761,20190201,0.14457831,0.0009821036364883184
761,20190102,-0.01190476,-0.011982308700680733
778,20190603,0.00680272,-0.01389692910015583
