ticker,date,pred
501,20190506,-0.012085941368888423
501,20190401,-0.013044186351685819
501,20190301,-0.01054920902506153
501,20190201,-0.010590995969311118
501,20190102,-0.008671287575619233
513,20190603,-0.02738859653647346
513,20190506,-0.03105721040604059
513,20190401,-0.03564325340229564
513,20190301,-0.037776097617114784
513,20190201,-0.01983813722219187
513,20190102,-0.006888437656994827
519,20190201,0.03695655926538434
519,20190102,0.008276639019549347
528,20190603,0.00019758021005530924
528,20190506,-0.023680931721022876
528,20190401,0.015211232088209462
528,20190301,0.005095288614908631
528,20190201,0.01609354104870906
528,20190102,0.002207796016548403
537,20190102,-0.025599677169902465
543,20190603,-0.0032940159725281717
543,20190506,-0.0066593199712081
543,20190401,-0.011018462602747046
543,20190301,-0.013175260917963574
543,20190201,-0.01137628272762212
543,20190102,-0.011807129803506103
547,20190603,-0.021676027956754607
547,20190506,-0.018273420390341646
547,20190401,-0.03470636527545243
547,20190301,-0.00760848002900379
547,20190201,-0.027453028620077525
547,20190102,0.0033527791164879653
552,20190301,-0.020536430451538794
552,20190201,0.0002568935850910982
552,20190102,-0.007340069113515625
559,20190401,-0.02842867943745483
559,20190301,-0.02791489918962682
559,20190201,-0.020111171833072386
563,20190201,0.029224163737177445
563,20190102,-0.009715853774520184
564,20190102,-0.021176253422967035
581,20190603,-0.020686834810844764
581,20190506,-0.01966479954247889
581,20190401,-0.02331675024694457
581,20190301,-0.020895286634361108
581,20190201,-0.024446897434221612
581,20190102,-0.022889983144717515
598,20190603,-0.011903369185943563
598,20190506,-0.019762037700412412
598,20190401,-0.01287605440860863
598,20190301,-0.023644667080071343
598,20190201,-0.01783816762141368
598,20190102,-0.01419955779570806
600,20190603,-0.012343566821235854
600,20190506,-0.021839996654799288
600,20190401,-0.03786233409170435
600,20190301,-0.012396620745609564
600,20190201,-0.0221600719775485
600,20190102,-0.009028070133597126
636,20190401,0.04001298389756601
636,20190301,0.0662242856235848
636,20190201,0.13491503772900137
636,20190102,0.04049072947094845
681,20190603,0.012985780168389617
681,20190506,0.004541510431863908
681,20190401,0.03704449601601412
681,20190301,-0.023903211763971418
681,20190201,-0.013882861278987666
681,20190102,-0.02664444396079757
685,20190603,-0.016436748230087592
685,20190506,-0.016809667442710337
685,20190401,-0.014146354090757348
685,20190301,-0.027507908957519648
685,20190201,-0.007531248329883606
685,20190102,-0.018047641203737683
686,20190603,-0.0035785103705244653
686,20190201,0.0007591030438011126
686,20190102,-0.007622216163390691
717,20190603,-0.004952099387136755
717,20190506,-0.01273747532943413
717,20190401,0.004577108923690277
717,20190301,-0.033427077935934205
717,20190201,-0.0073666356960968606
717,20190102,-0.007864009104513417
723,20190603,0.06507623203071967
723,20190506,-0.0017841005023603133
723,20190401,0.11192103678224356
723,20190301,0.08165426111684151
723,20190201,-0.017805910086028758
723,20190102,0.05546691246591999
729,20190603,-0.016966053697904132
729,20190506,-0.031406376512119555
729,20190401,-0.014440987402985026
729,20190301,-0.01860369218999976
729,20190201,-0.0247641400256516
729,20190102,-0.019818897753425907
732,20190603,-0.008862865459218867
732,20190506,-0.013344483067289874
732,20190201,0.010931946009059425
732,20190102,-0.012970374177687904
738,20190603,-0.01573456463964608
738,20190506,-0.010728439007356632
738,20190401,-0.02527779526677792
738,20190301,-0.014557905306915319
738,20190201,-0.00887132787160688
738,20190102,-0.014196650498571694
761,20190201,-0.02394321981339773
761,20190102,-0.022649536292615065
778,20190603,-0.015364915693099116
778,20190506,-0.020641265293057837
778,20190401,-0.03565277014889187
778,20190301,-0.03829398017606414
778,20190201,-0.014490352110217573
778,20190102,-0.01958407315364155
807,20190603,-0.0023446447986206487
807,20190506,-0.01327290990250787
807,20190401,0.016825093390803406
807,20190301,-0.02213618186261872
807,20190201,0.0032364239123299464
807,20190102,0.00339983767253978
813,20190401,-0.08511959703749587
813,20190301,0.011171675281106509
813,20190201,-0.03985001768721193
813,20190102,-0.043500761427029744
826,20190603,0.015470079531857053
826,20190506,-0.0016767798637172902
826,20190401,-0.04921957291015401
826,20190301,-0.004269146657782375
826,20190201,-0.004613392637854586
826,20190102,-0.014737768377925047
829,20190603,-0.00765553358970409
829,20190201,0.008761917858986893
829,20190102,-0.009359455754973427
830,20190603,0.010114749248457774
830,20190506,-0.003201269137649166
830,20190401,0.03180975904900095
830,20190301,0.021247567122572076
830,20190201,0.008335093153198078
830,20190102,0.009073623644276694
848,20190603,-0.01183186761787163
848,20190506,0.00452889642173164
848,20190401,-0.014128787731551889
848,20190301,-0.013564667440577233
848,20190201,-0.010153446759523833
848,20190102,-0.015738425559501626
860,20190603,-0.0034347660208270472
860,20190506,-0.020819276026779337
860,20190401,-0.0443203952640456
860,20190301,0.00497266762548465
860,20190201,-0.02591911822519197
860,20190102,-0.003978864518373003
869,20190603,-0.031954924111789976
869,20190506,-0.028594257027112532
869,20190401,-0.03755979466760172
869,20190301,-0.034580234135584656
869,20190201,-0.028629010424747577
869,20190102,-0.02871603291190431
877,20190603,0.007524896783710374
877,20190506,0.003051992154519855
877,20190401,-0.008930914311462212
877,20190301,0.07286183426456559
877,20190201,0.006154068972876566
877,20190102,0.0034120311335345786
878,20190603,-0.008565399283749418
878,20190506,-0.026536253471131394
878,20190401,0.0014817150267414612
878,20190301,-0.031761640191578525
878,20190201,-0.005144740759239302
878,20190102,-0.009574424200956385
883,20190603,-0.029081950043058847
883,20190506,-0.026872382984453463
883,20190401,-0.030742777613827224
883,20190301,-0.03940446669444925
883,20190201,-0.026722129664769324
883,20190102,-0.03673378737347846
887,20190603,-0.005269688089728716
887,20190506,-0.010501729676764998
887,20190401,-0.01141949624701881
887,20190301,-0.020824096100300334
887,20190201,-0.0013036948819833347
887,20190102,-0.011898766393362091
930,20190603,-0.015076000056017218
930,20190506,-0.001717397680857758
930,20190401,-0.002772047149486933
930,20190301,-0.01753033189848716
930,20190201,1.3101609429185673e-05
930,20190102,-0.028992689443656867
932,20190603,-0.010190547615339891
932,20190506,-0.02362057000369139
932,20190401,-0.013270388573390243
932,20190301,-0.047165691837027596
932,20190201,-0.030814168802056844
932,20190102,-0.006601883784991713
937,20190603,-0.018274288951781018
937,20190506,-0.04056552862944379
937,20190401,-0.017624894470309013
937,20190301,-0.0365558319762877
937,20190201,-0.014360966809633103
937,20190102,-0.0194882545909953
959,20190603,-0.03091044210887699
959,20190506,-0.036388423136759704
959,20190401,-0.04926818107957795
959,20190301,-0.062208639902275695
959,20190201,-0.04266560237836037
959,20190102,-0.04206227911726226
960,20190603,-0.009936022204898368
960,20190506,-0.012835120118227596
960,20190401,-0.016798077163690986
960,20190301,-0.02922865152705087
960,20190201,-0.0072116973815331865
960,20190102,-0.012916674592432096
970,20190603,0.02188177995558072
970,20190506,0.03961834675543896
970,20190401,0.02304278150559835
970,20190301,0.00113587077344934
970,20190201,0.00909576369367287
970,20190102,-0.0020722323681642944
975,20190603,0.007091039987177448
975,20190506,-0.02409396183301388
975,20190401,-0.03527549253653327
975,20190301,-0.031113850947348358
975,20190201,-0.02370002974868531
975,20190102,-0.04103360093300039
980,20190401,0.01457209056100409
980,20190201,0.0024516883316154196
980,20190102,-0.008462056123343975
983,20190603,-0.012915557482147847
983,20190506,-0.04270546280290599
983,20190401,-0.007736369368113134
983,20190301,-0.037468099083252646
983,20190201,-0.0076077035699603605
983,20190102,-0.009455240306440994
987,20190603,-0.028324007382127
987,20190506,-0.03754441943378563
987,20190401,-0.04564032468823785
987,20190201,-0.02192690462132228
988,20190603,0.009480409956475505
988,20190506,0.006381084571132116
988,20190401,-0.002203633660355496
988,20190301,0.02079450088856465
988,20190201,0.01952149082737317
988,20190102,-0.005005566580321773
990,20190603,0.006695031501129257
990,20190506,0.006996880988000404
990,20190401,-0.02065726827040241
990,20190301,0.08676272684811223
990,20190201,-0.02192305904599307
990,20190102,-0.0266988484361509
997,20190603,-0.014460513082684905
997,20190506,-0.02082122768113433
997,20190401,-0.006780745847658025
997,20190301,-0.018141927204184474
997,20190201,-0.011917216627810787
997,20190102,-0.015367950697743136
998,20190603,0.011806359340479067
998,20190506,0.039080164884889246
998,20190401,-0.02974654051428648
998,20190301,-0.03433231185954222
998,20190201,-0.007795935269533032
998,20190102,-0.03263314152716246
999,20190603,-0.02215055318266593
999,20190506,-0.02988768222019424
999,20190401,-0.035815627239001765
999,20190301,-0.03101962264061329
999,20190201,-0.015734250501470797
999,20190102,-0.025418601703736155
2002,20190603,0.03834823655760186
2002,20190401,0.013708463955914189
2002,20190301,-0.022737817304664554
2002,20190201,0.003875054819868117
2002,20190102,0.016589611582326306
2019,20190603,-0.003919867030992789
2019,20190506,-0.02366183156213712
2019,20190401,-0.0033043331973909122
2019,20190301,-0.0033428545596237667
2019,20190201,0.000873910785787281
2019,20190102,-0.004605575067723966
2028,20190603,0.0004998334320455867
2028,20190506,-0.0007762281402962333
2028,20190401,0.00884173534343018
2028,20190301,0.041819779526629394
2028,20190201,0.010790785875747232
2028,20190102,0.002328242460861633
2038,20190603,-0.0120938914602275
2038,20190506,-0.012720883902564678
2038,20190401,-0.013227221540534524
2038,20190301,-0.011559931949533305
2038,20190201,-0.0033538819400213624
2038,20190102,-0.013132518907063642
2048,20190603,0.001116674445666945
2048,20190506,-0.0014597590422668668
2048,20190401,0.005311457279318907
2048,20190301,-0.005970310768137841
2048,20190201,0.0028946680867485315
2048,20190102,-0.0031324061735153366
2049,20190603,0.0026590166677112025
2049,20190201,0.020183521937424714
2049,20190102,0.001512422065987895
2051,20190603,-0.006679246124698663
2051,20190506,-0.01570992499783959
2051,20190401,-0.004048601758262254
2051,20190301,-0.011080580070689561
2051,20190201,0.006893937252976247
2051,20190102,-0.017939369694171422
2056,20190603,0.004443095704719454
2056,20190506,0.01255424602237866
2056,20190401,-0.0009510784638923631
2064,20190603,-0.009609752900029259
2064,20190506,-0.0131391058964161
2064,20190301,-0.012992144244843712
2064,20190201,-0.01419812024730404
2064,20190102,-0.01656933960274061
2074,20190603,0.006803337486915207
2074,20190506,-0.0006770094472345056
2074,20190401,-0.003785874769168255
2074,20190301,-0.028735425230616736
2074,20190201,0.01718858204191749
2074,20190102,-0.018163022962968838
2075,20190603,-0.026421423401346695
2075,20190506,-0.013176686268535232
2075,20190401,-0.023707154281842988
2075,20190301,-0.04031851062544681
2075,20190201,0.011336042264031582
2075,20190102,-0.01141388204482004
2078,20190603,-0.009405838411261526
2078,20190506,-0.024819283250430323
2078,20190401,-0.013465178595558527
2078,20190301,-0.019622803939840266
2078,20190201,-0.009009249041910444
2078,20190102,-0.012252827896955054
2085,20190603,-0.017207633151090678
2085,20190506,-0.021308509594963415
2085,20190401,-0.017497108835604375
2085,20190301,-0.029053719217749234
2085,20190201,-0.014838005218111888
2085,20190102,-0.03374376338138542
2092,20190603,-0.011998275739145033
2092,20190506,-0.024951180190233024
2092,20190401,-0.00935447087790776
2092,20190301,-0.02641083269292119
2092,20190201,-0.01056048330349647
2092,20190102,-0.01416535094330814
2093,20190603,0.07193607159857
2093,20190506,-0.013026414572795596
2093,20190401,0.017734729292713323
2093,20190301,0.008624563178980856
2093,20190201,0.010773558680778905
2093,20190102,-0.004712609210006921
2110,20190603,0.0006838313855729826
2110,20190506,-0.027382887927884788
2110,20190401,-0.0026715693958584523
2110,20190301,-0.02659336395704198
2110,20190201,-0.006490629609505739
2110,20190102,-0.01452837889490571
2127,20190603,-0.049537845891161336
2127,20190506,-0.04514574982688993
2127,20190401,-0.05425669488194203
2127,20190301,-0.05599979098473201
2127,20190201,-0.0530703201774419
2127,20190102,-0.032541528398362426
2128,20190603,-0.011143579821885033
2128,20190506,-0.02092368580015831
2128,20190401,-0.015836810591627
2128,20190301,-0.021093934490769486
2128,20190201,-0.012011914143339316
2128,20190102,-0.012477796779206692
2129,20190603,-0.0300282155083577
2129,20190506,-0.0295805570281698
2129,20190401,-0.02824589657514082
2129,20190301,-0.02490484929153208
2129,20190201,-0.03203553809086629
2129,20190102,-0.02679846894741446
2131,20190401,-0.035964226809948194
2131,20190201,0.020501161820346395
2131,20190102,0.005139903165073418
2152,20190603,-0.01335928548610735
2152,20190506,-0.015465846040710605
2152,20190401,-0.027223589649288567
2152,20190301,-0.027952506063684445
2152,20190201,-0.009499100212556578
2152,20190102,-0.019158102577215598
2155,20190603,0.036617653264231845
2155,20190506,0.009758840591807937
2155,20190401,-0.004532267734681603
2155,20190301,0.01091517622213372
2155,20190201,0.012242509970194628
2155,20190102,0.0008044820861659967
2157,20190603,-0.022524397661575397
2157,20190506,-0.0455603904061825
2157,20190401,-0.040224324853227536
2157,20190301,-0.03756832818782224
2157,20190201,0.010041566833781771
2157,20190102,-0.012274166032938318
2174,20190603,-0.01275264871667224
2174,20190506,-0.013592039807500463
2174,20190401,-0.03593757945977111
2174,20190301,-0.021075890711508852
2174,20190201,-0.012554175473374594
2174,20190102,-0.03330149264877148
2176,20190201,0.013391585245886378
2176,20190102,-0.0033352916252726884
2183,20190603,-0.010121908271272562
2183,20190506,-0.013658991648540689
2183,20190401,-0.011176450498176737
2183,20190301,-0.028713888716731466
2183,20190201,0.005746494468464265
2183,20190102,-0.009821173783776182
2191,20190603,0.005592574175221687
2191,20190506,-0.0044410966904906875
2191,20190401,-0.031097143363932
2191,20190301,0.016846506954046585
2191,20190201,-0.01193329780796831
2191,20190102,-0.016860395972183206
2195,20190603,-0.031110271674978367
2195,20190506,-0.015173583787937078
2195,20190401,-0.16875432798206902
2195,20190301,-0.036217131244702536
2195,20190201,0.02450598030927237
2195,20190102,-0.01883849644878581
2212,20190603,-0.024429529322003204
2212,20190506,-0.02135537035888483
2212,20190401,-0.03976028750984428
2212,20190201,-0.036961264201013866
2212,20190102,-0.02509416058348045
2217,20190603,-0.009054496899250853
2217,20190506,-0.0077208345989757815
2217,20190401,-0.00873962299560484
2217,20190301,-0.025648926845146355
2217,20190201,0.018535895474276493
2217,20190102,0.03903937112932593
2221,20190603,-0.00439120122877857
2221,20190506,-0.022533826434918473
2221,20190401,-0.012345580157429946
2221,20190301,-0.019236956687526466
2221,20190201,-0.01084688521883435
2221,20190102,-0.020196356562566846
2223,20190603,-0.02933596504160366
2223,20190506,-0.02423059075785189
2223,20190401,-0.033665503620179026
2223,20190301,-0.035533659185822034
2223,20190201,-0.027038975678539478
2223,20190102,-0.030580287970382744
2233,20190603,-0.008327205677845222
2233,20190506,-0.010889015616968522
2233,20190401,-0.005553109019909189
2233,20190301,-0.0034011261867195296
2233,20190201,0.005295021581917286
2233,20190102,-0.009506939469003333
2242,20190603,-0.013790844467336407
2242,20190506,-0.017906420141572232
2242,20190401,-0.0355516721235335
2242,20190301,-0.013789851852890233
2242,20190201,-0.016277263824054825
2242,20190102,-0.025527878023924887
2244,20190603,-0.013541513462785471
2244,20190506,-0.024971975808140198
2244,20190401,-0.023038187690982526
2244,20190301,-0.030699679700902607
2244,20190201,-0.01021827647156149
2244,20190102,-0.024365548899536134
2249,20190603,0.010058671479931332
2249,20190506,-0.03820952919819008
2249,20190401,-0.01224838472819145
2249,20190301,-0.01446201646415447
2249,20190201,-0.009886777829302761
2249,20190102,0.027488164565753665
2250,20190603,-0.0035446816901164094
2250,20190506,-0.007718594817909919
2250,20190401,0.004348262793224002
2250,20190301,0.008630331412152126
2250,20190201,0.005514279854285721
2250,20190102,-0.012043539771491784
2251,20190603,-0.0020886070357776535
2251,20190506,-0.002003020254851327
2251,20190401,-0.00821489012763216
2251,20190301,-0.006523133962436464
2251,20190201,-0.008422938964565415
2251,20190102,-0.0005860825658505061
2254,20190603,0.00021436928928639763
2254,20190506,-0.00431505517201089
2254,20190401,0.0027529889979288832
2254,20190301,-0.0077813088938547305
2254,20190201,0.0021330929223278474
2254,20190102,-0.009785524700552174
2268,20190603,-0.008176272360428106
2268,20190506,-0.012312006715226469
2268,20190401,-0.03494228894522609
2268,20190301,-0.0197657108574753
2268,20190201,-0.028995697374420874
2268,20190102,-0.012588296073110888
2273,20190603,0.0063120804054238484
2273,20190506,-0.001980900156861247
2273,20190401,-0.004476135452905889
2273,20190301,0.016476672854520428
2273,20190201,0.03560053190419485
2273,20190102,-0.004252127816643693
2281,20190603,-0.005870914252623687
2281,20190506,-0.004652303413784208
2281,20190401,-0.000346406612906424
2281,20190301,-0.0032175650158026738
2281,20190201,0.02171699505662731
2281,20190102,-0.010464303887904008
2285,20190603,-0.003303782697352483
2285,20190506,-0.009527009094800264
2285,20190401,-0.01779207827658779
2285,20190301,-0.017331992255003915
2285,20190201,-0.0027338499290639473
2285,20190102,-0.02042926137851124
2299,20190603,-0.026304256553914846
2299,20190506,-0.016069325269514125
2299,20190401,-0.009618896454490548
2299,20190301,-0.029040044716408187
2299,20190201,-0.023235310033588
2299,20190102,-0.012966182585192425
2317,20190603,0.0028688077274900345
2317,20190506,-0.008700490058660984
2317,20190401,-0.00444143829395072
2317,20190301,-0.007636282057656013
2317,20190201,-0.0016020917240005435
2317,20190102,-0.007485512017268133
2332,20190603,-0.0029252473283964027
2332,20190506,0.0021332112659899205
2332,20190401,-0.009803525822403885
2332,20190301,-0.0022649145833866235
2332,20190201,0.003814910056280974
2332,20190102,0.004569318121530183
2340,20190603,-0.007172851420634573
2340,20190506,-0.03945648940548832
2340,20190401,-0.03311849492696828
2340,20190301,-0.040935252330353625
2340,20190201,0.007730935812014311
2340,20190102,-0.012638829555156881
2344,20190603,-0.0026852236109956617
2344,20190506,-0.0021416506975347836
2344,20190401,-0.0063617576671777185
2344,20190301,-0.01180693250069952
2344,20190201,0.000528601236837116
2344,20190102,-0.002622277894171585
2353,20190603,-0.02221370667710461
2353,20190506,-0.019786203423770347
2353,20190401,-0.03386800931676365
2353,20190301,-0.02244425010797193
2353,20190201,-0.021878087259000385
2353,20190102,-0.010727043720713411
2358,20190603,0.0006274154043325927
2358,20190506,-0.00024174110999163403
2358,20190401,0.004640806258060232
2358,20190301,-0.010092114146800026
2358,20190201,0.026694717255594493
2358,20190102,-0.01641426959115848
2366,20190603,0.020596776637072624
2366,20190506,0.009416912041550794
2366,20190401,0.020057202911262766
2366,20190301,0.014148047119083514
2366,20190201,0.03184325109757019
2366,20190102,0.03144008257313055
2368,20190603,-0.005982169426340184
2368,20190506,0.008795663749229157
2368,20190401,-0.012741654066479525
2368,20190301,0.037015463275159435
2368,20190201,0.01767740851358873
2368,20190102,0.005718096681046307
2371,20190603,-0.03812535407050982
2371,20190506,0.004327370387416724
2371,20190401,-0.04596248806985842
2371,20190301,0.007770818845150327
2371,20190201,-0.019780527062020093
2371,20190102,-0.005671328741277015
2372,20190603,-0.03878129423333364
2372,20190506,-0.038753480115143096
2372,20190401,-0.05298371266863519
2372,20190301,-0.03307734391234608
2372,20190201,-0.03739248034963992
2372,20190102,-0.037894643952122956
2373,20190603,-0.0559463962314882
2373,20190506,-0.01242188421726886
2373,20190401,-0.04254183589248116
2373,20190301,-0.006617918329658721
2373,20190201,-0.028125733064850236
2373,20190102,-0.02425593046370082
2375,20190603,-0.005078020653431035
2375,20190506,-0.006370819845997349
2375,20190401,-0.014742317602775576
2375,20190301,-0.01402664620371253
2375,20190201,-0.011227491063015568
2375,20190102,-0.006227682810504046
2382,20190603,-0.010591563674768618
2382,20190506,-0.02751476968041305
2382,20190401,-0.013886005408976696
2382,20190301,-0.02799313294997476
2382,20190201,-0.015757236815277523
2382,20190102,-0.017953687314294694
2384,20190603,0.029183048840014176
2384,20190506,-3.179822775065469e-05
2384,20190401,-0.04022549593384772
2384,20190301,-0.02941361808505309
2384,20190201,0.03488553504255178
2384,20190102,0.012379092433102295
2385,20190603,-0.034393635279924714
2385,20190506,-0.059219002447862934
2385,20190401,-0.00860866724766601
2385,20190301,-0.021279006115801875
2385,20190201,0.0015815134285197645
2385,20190102,-0.020079018002139074
2390,20190603,-0.009508377463705552
2390,20190506,-0.03823415253387712
2390,20190401,-0.01962282221001733
2390,20190301,-0.014045312084256054
2390,20190201,0.0060146824521569615
2399,20190603,-0.021379669403257827
2399,20190506,-0.025871097513214824
2399,20190401,-0.04338946382887478
2399,20190301,-0.036864261832796064
2399,20190201,-0.022228648953651436
2399,20190102,-0.039069425401535116
2405,20190603,-0.002593484152928951
2405,20190506,-0.014726310260366287
2405,20190401,0.030024751914373943
2405,20190301,-0.011509639613767091
2405,20190201,0.0071990831886149
2405,20190102,0.0001357584604761812
2407,20190603,0.009782112368029
2407,20190506,0.009352386915262158
2407,20190401,0.01784139368756203
2407,20190301,0.04323379987866004
2407,20190201,0.045081218995673356
2407,20190102,0.02304978965072642
2408,20190603,-0.011439627027218072
2408,20190506,-0.023541493816008764
2408,20190401,0.002762630435639974
2408,20190301,-0.012187776458319827
2408,20190201,0.006521827059062721
2408,20190102,-0.011949255187389566
2414,20190603,-0.010864367267280775
2414,20190506,-0.01372794712548584
2414,20190401,-0.023249271902533265
2414,20190301,-0.025717100249064567
2414,20190201,-0.00313109037418555
2414,20190102,-0.029765525044595325
2419,20190603,-0.011063203189301565
2419,20190506,-0.014840168474579687
2419,20190401,-0.029050957580280697
2419,20190301,-0.015336061666097496
2419,20190201,-0.016126491515660382
2419,20190102,-0.01300940475495366
2424,20190603,-0.02848958822062611
2424,20190401,-0.013882073720735546
2424,20190301,-0.03535407479931736
2424,20190201,-0.014428251276726967
2424,20190102,-0.030484924638516396
2426,20190201,0.038989334072911025
2426,20190102,0.027360526905586994
2431,20190201,0.018561768248279816
2431,20190102,0.0025247889339679464
2434,20190603,-0.010538705171557092
2434,20190506,-0.013348209178897424
2434,20190401,-0.024317196027326373
2434,20190301,-0.015124411056036624
2434,20190201,-0.0034387251421011834
2434,20190102,-0.016250242262201803
2439,20190603,-0.02861084892529701
2439,20190506,-0.02501054330175953
2439,20190401,-0.045100773280786155
2439,20190301,-0.025246994349812712
2439,20190201,-0.030342965780787802
2439,20190102,-0.027646098454026678
2440,20190603,-0.0012748890474906932
2440,20190506,-0.02036644859024206
2440,20190401,0.012386763736743165
2440,20190301,0.012797210970586472
2440,20190201,-0.006013158680923267
2440,20190102,-0.0133907158690229
2444,20190603,-0.00046846813800096015
2444,20190506,-0.00546833273710973
2444,20190401,-0.016543404828736324
2444,20190301,-0.017526730042121328
2444,20190201,-0.0018012137785856763
2444,20190102,-0.012038226081635538
2463,20190603,0.016000350292427235
2463,20190506,0.009046357253698813
2463,20190401,-0.014592828427789677
2463,20190301,-0.008090024246455881
2463,20190201,0.024246338024534065
2463,20190102,0.009425240244806819
2465,20190603,-0.03150632813734842
2465,20190506,-0.01001907515783966
2465,20190401,-0.021744662818183828
2465,20190301,-0.03117800332724618
2465,20190201,-0.004462459593332618
2465,20190102,-0.027712001084340677
2470,20190603,0.0011903441257218837
2470,20190506,0.0004571502683772509
2470,20190401,-0.039188302715055676
2470,20190301,-0.042443614024548146
2470,20190201,-0.03628466250636507
2470,20190102,-0.03439967764658135
2482,20190603,-0.0048697362512529945
2482,20190506,-0.005332031303915331
2482,20190401,-0.006525442705873866
2482,20190301,-0.007457526979258059
2482,20190201,-0.0013155172171468808
2482,20190102,-0.017614268263317082
2491,20190603,-0.002398427693799948
2491,20190506,-0.002314131826207695
2491,20190401,-0.006046656816978999
2491,20190301,0.004256612618234016
2491,20190201,0.020627554118624717
2491,20190102,0.010831722401181215
2500,20190201,0.0032418027161575033
2500,20190102,-0.010259160741638924
2503,20190603,-0.060664384555640466
2503,20190506,0.01445715739772763
2503,20190401,-0.05399634099521122
2503,20190301,-0.031153851394684778
2503,20190201,0.010797152310636427
2503,20190102,-0.0058615363864371155
2506,20190603,-0.05434457828086668
2506,20190506,-0.05152151632759307
2506,20190401,-0.02140364005667756
2506,20190301,-0.045183530960971496
2506,20190201,-0.035359384381616524
2507,20190603,-0.024943084513144687
2507,20190506,-0.019750951623182845
2507,20190401,-0.038233762071344324
2507,20190301,-0.03109351907098821
2507,20190201,-0.021954956632826362
2507,20190102,-0.020447720646483855
2517,20190201,0.03253210006426187
2517,20190102,0.0013536518763884314
2544,20190603,0.006751575228914786
2544,20190506,-0.0006084259736180726
2544,20190401,-0.010609822963193957
2544,20190301,-0.0013738159878143828
2544,20190201,0.007969144376746168
2544,20190102,-0.0009690983361977067
2572,20190603,-0.012146752342573206
2572,20190506,-0.014429941767195004
2572,20190401,-0.04075397766397304
2572,20190301,-0.005216733292369987
2572,20190201,0.0015345513843549562
2572,20190102,-0.0019141965345080107
2573,20190603,0.00024902630394615065
2573,20190506,-0.007502330622596516
2573,20190401,-0.005649068603899736
2573,20190301,-0.008423975042632908
2573,20190201,0.012815549738058572
2573,20190102,-0.0034541408059351212
2583,20190603,-0.0176758280755637
2583,20190506,-0.023853880366291547
2583,20190401,-0.02730051609749451
2583,20190301,-0.05299218737910334
2583,20190201,-0.017347448687396478
2583,20190102,-0.02025258894407765
2589,20190603,0.010177758550028056
